UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1075,2023-03-06,台中市,梧棲區,1,38,0.14
2545,2023-02-09,台中市,梧棲區,1,37,0.14
2994,2023-02-02,台中市,梧棲區,1,36,0.29
3130,2023-01-31,台中市,梧棲區,1,35,0.14
5188,2022-12-19,台中市,梧棲區,1,34,0.29
5219,2022-12-18,台中市,梧棲區,1,33,0.14
6142,2022-11-24,台中市,梧棲區,1,32,0.29
6279,2022-11-21,台中市,梧棲區,1,31,0.43
6477,2022-11-17,台中市,梧棲區,1,30,0.29
6528,2022-11-16,台中市,梧棲區,1,29,0.29
6859,2022-11-10,台中市,梧棲區,1,28,0.14
7793,2022-10-26,台中市,梧棲區,1,27,0.14
8640,2022-10-14,台中市,梧棲區,1,26,0.14
9238,2022-10-05,台中市,梧棲區,1,25,0.29
9324,2022-10-04,台中市,梧棲區,1,24,0.14
10063,2022-09-22,台中市,梧棲區,1,23,0.29
10221,2022-09-19,台中市,梧棲區,1,22,0.14
12006,2022-08-08,台中市,梧棲區,1,21,0.14
12862,2022-07-22,台中市,梧棲區,1,20,0.14
13860,2022-07-07,台中市,梧棲區,1,19,0.57
13946,2022-07-06,台中市,梧棲區,1,18,0.43
14223,2022-07-03,台中市,梧棲區,2,17,0.43
14595,2022-06-29,台中市,梧棲區,1,15,0.43
14986,2022-06-25,台中市,梧棲區,1,14,0.43
15176,2022-06-23,台中市,梧棲區,1,13,0.29
15295,2022-06-22,台中市,梧棲區,1,12,0.29
16006,2022-06-16,台中市,梧棲區,1,11,0.57
16127,2022-06-15,台中市,梧棲區,1,10,0.43
16385,2022-06-13,台中市,梧棲區,1,9,0.43
16507,2022-06-12,台中市,梧棲區,1,8,0.43
16993,2022-06-08,台中市,梧棲區,1,7,0.29
17252,2022-06-06,台中市,梧棲區,1,6,0.14
18097,2022-05-30,台中市,梧棲區,1,5,0.14
19584,2022-05-11,台中市,梧棲區,1,4,0.57
19626,2022-05-10,台中市,梧棲區,1,3,0.43
19685,2022-05-08,台中市,梧棲區,2,2,0.29
