UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6592,2023-06-14,連江縣,全區,5-9,215
6593,2023-06-14,連江縣,全區,40-44,330
6594,2023-06-14,連江縣,全區,30-34,376
6595,2023-06-14,連江縣,全區,20-24,479
6596,2023-06-14,連江縣,全區,65-69,142
6597,2023-06-14,連江縣,全區,25-29,520
6598,2023-03-17,連江縣,全區,45-49,266
6599,2023-03-17,連江縣,全區,50-54,222
6600,2023-03-13,連江縣,全區,55-59,233
6601,2023-03-09,連江縣,全區,60-64,237
6602,2023-03-09,連江縣,全區,10-14,218
6603,2023-03-09,連江縣,全區,35-39,321
6604,2023-03-03,連江縣,全區,15-19,152
6605,2023-03-03,連江縣,全區,70+,201
6606,2023-02-15,連江縣,全區,3,37
6607,2023-02-13,連江縣,全區,2,49
6608,2023-02-13,連江縣,全區,1,36
6609,2023-02-05,連江縣,全區,0,16
6610,2023-01-16,連江縣,全區,4,27
