UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
560,2023-03-18,彰化縣,芳苑鄉,1,31,0.14
1258,2023-03-03,彰化縣,芳苑鄉,1,30,0.29
1471,2023-02-27,彰化縣,芳苑鄉,1,29,0.14
1936,2023-02-19,彰化縣,芳苑鄉,1,28,0.14
2708,2023-02-07,彰化縣,芳苑鄉,1,27,0.14
3712,2023-01-20,彰化縣,芳苑鄉,1,26,0.14
5271,2022-12-17,彰化縣,芳苑鄉,1,25,0.29
5482,2022-12-11,彰化縣,芳苑鄉,1,24,0.29
5567,2022-12-09,彰化縣,芳苑鄉,1,23,0.14
6880,2022-11-10,彰化縣,芳苑鄉,1,22,0.29
7172,2022-11-05,彰化縣,芳苑鄉,1,21,0.29
7415,2022-11-01,彰化縣,芳苑鄉,1,20,0.14
8027,2022-10-23,彰化縣,芳苑鄉,1,19,0.29
8249,2022-10-20,彰化縣,芳苑鄉,1,18,0.14
9544,2022-10-01,彰化縣,芳苑鄉,2,17,0.43
9601,2022-09-30,彰化縣,芳苑鄉,1,15,0.14
10663,2022-09-11,彰化縣,芳苑鄉,1,14,0.14
10981,2022-09-04,彰化縣,芳苑鄉,1,13,0.14
11306,2022-08-27,彰化縣,芳苑鄉,1,12,0.14
11705,2022-08-16,彰化縣,芳苑鄉,1,11,0.14
14340,2022-07-02,彰化縣,芳苑鄉,2,10,0.43
14828,2022-06-27,彰化縣,芳苑鄉,1,8,0.43
15334,2022-06-22,彰化縣,芳苑鄉,1,7,0.43
15451,2022-06-21,彰化縣,芳苑鄉,1,6,0.29
15565,2022-06-20,彰化縣,芳苑鄉,1,5,0.14
17044,2022-06-08,彰化縣,芳苑鄉,1,4,0.29
17166,2022-06-07,彰化縣,芳苑鄉,1,3,0.14
18019,2022-05-31,彰化縣,芳苑鄉,1,2,0.29
18260,2022-05-29,彰化縣,芳苑鄉,1,1,0.14
