UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
602,2023-03-17,彰化縣,福興鄉,1,42,0.29
722,2023-03-14,彰化縣,福興鄉,1,41,0.14
1366,2023-03-01,彰化縣,福興鄉,1,40,0.43
1418,2023-02-28,彰化縣,福興鄉,1,39,0.29
1596,2023-02-25,彰化縣,福興鄉,1,38,0.14
2244,2023-02-14,彰化縣,福興鄉,1,37,0.29
2644,2023-02-08,彰化縣,福興鄉,1,36,0.14
4946,2022-12-26,彰化縣,福興鄉,1,35,0.43
5082,2022-12-22,彰化縣,福興鄉,1,34,0.29
5115,2022-12-21,彰化縣,福興鄉,1,33,0.29
5347,2022-12-15,彰化縣,福興鄉,1,32,0.14
6242,2022-11-22,彰化縣,福興鄉,1,31,0.14
6584,2022-11-15,彰化縣,福興鄉,1,30,0.14
7175,2022-11-05,彰化縣,福興鄉,2,29,0.43
7483,2022-10-31,彰化縣,福興鄉,1,27,0.14
9487,2022-10-02,彰化縣,福興鄉,1,26,0.14
10403,2022-09-16,彰化縣,福興鄉,1,25,0.14
11308,2022-08-27,彰化縣,福興鄉,1,24,0.43
11505,2022-08-22,彰化縣,福興鄉,2,23,0.29
12184,2022-08-04,彰化縣,福興鄉,1,21,0.29
12489,2022-07-29,彰化縣,福興鄉,1,20,0.14
13330,2022-07-15,彰化縣,福興鄉,1,19,0.14
13985,2022-07-06,彰化縣,福興鄉,1,18,0.86
14069,2022-07-05,彰化縣,福興鄉,2,17,0.71
14344,2022-07-02,彰化縣,福興鄉,1,15,0.71
14533,2022-06-30,彰化縣,福興鄉,2,14,0.57
14834,2022-06-27,彰化縣,福興鄉,2,12,0.43
15340,2022-06-22,彰化縣,福興鄉,1,10,0.43
15932,2022-06-17,彰化縣,福興鄉,1,9,0.86
16054,2022-06-16,彰化縣,福興鄉,1,8,0.71
16182,2022-06-15,彰化縣,福興鄉,1,7,0.57
16312,2022-06-14,彰化縣,福興鄉,2,6,0.43
16682,2022-06-11,彰化縣,福興鄉,1,4,0.29
17170,2022-06-07,彰化縣,福興鄉,1,3,0.43
17765,2022-06-02,彰化縣,福興鄉,1,2,0.29
17893,2022-06-01,彰化縣,福興鄉,1,1,0.14
