UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
2310,2023-02-13,高雄市,內門區,1,19,0.14
4267,2023-01-09,高雄市,內門區,1,18,0.14
4846,2022-12-28,高雄市,內門區,1,17,0.14
6106,2022-11-25,高雄市,內門區,1,16,0.14
6445,2022-11-18,高雄市,內門區,1,15,0.14
7290,2022-11-03,高雄市,內門區,1,14,0.29
7484,2022-10-31,高雄市,內門區,1,13,0.14
8311,2022-10-19,高雄市,內門區,1,12,0.29
8591,2022-10-15,高雄市,內門區,1,11,0.14
11708,2022-08-16,高雄市,內門區,1,10,0.14
12490,2022-07-29,高雄市,內門區,1,9,0.14
13265,2022-07-16,高雄市,內門區,1,8,0.29
13542,2022-07-12,高雄市,內門區,1,7,0.14
14258,2022-07-03,高雄市,內門區,1,6,0.14
15934,2022-06-17,高雄市,內門區,1,5,0.14
17302,2022-06-06,高雄市,內門區,1,4,0.57
17535,2022-06-04,高雄市,內門區,1,3,0.43
17668,2022-06-03,高雄市,內門區,1,2,0.29
17771,2022-06-02,高雄市,內門區,1,1,0.14
