UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6915,2023-03-20,嘉義縣,大林鎮,20-24,935
6916,2023-03-20,嘉義縣,大林鎮,45-49,647
6917,2023-03-19,嘉義縣,大林鎮,70+,1089
6918,2023-03-19,嘉義縣,大林鎮,55-59,631
6919,2023-03-19,嘉義縣,大林鎮,35-39,904
6920,2023-03-19,嘉義縣,大林鎮,30-34,915
6921,2023-03-19,嘉義縣,大林鎮,25-29,998
6922,2023-03-18,嘉義縣,大林鎮,40-44,749
6923,2023-03-18,嘉義縣,大林鎮,1,87
6924,2023-03-18,嘉義縣,大林鎮,65-69,389
6925,2023-03-17,嘉義縣,大林鎮,60-64,591
6926,2023-03-16,嘉義縣,大林鎮,15-19,627
6927,2023-03-15,嘉義縣,大林鎮,5-9,535
6928,2023-03-13,嘉義縣,大林鎮,10-14,475
6929,2023-03-13,嘉義縣,大林鎮,50-54,594
6930,2023-03-12,嘉義縣,大林鎮,0,48
6931,2023-03-09,嘉義縣,大林鎮,2,87
6932,2023-02-12,嘉義縣,大林鎮,3,87
6933,2023-02-10,嘉義縣,大林鎮,4,95
