UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1575,2023-02-25,嘉義縣,朴子市,1,47,0.14
1983,2023-02-18,嘉義縣,朴子市,1,46,0.14
2615,2023-02-08,嘉義縣,朴子市,2,45,0.29
3182,2023-01-30,嘉義縣,朴子市,1,43,0.43
3457,2023-01-25,嘉義縣,朴子市,1,42,0.29
3508,2023-01-24,嘉義縣,朴子市,1,41,0.14
3841,2023-01-17,嘉義縣,朴子市,1,40,0.14
4445,2023-01-05,嘉義縣,朴子市,1,39,0.14
5076,2022-12-22,嘉義縣,朴子市,1,38,0.14
6530,2022-11-16,嘉義縣,朴子市,1,37,0.29
6571,2022-11-15,嘉義縣,朴子市,1,36,0.14
7043,2022-11-07,嘉義縣,朴子市,1,35,0.14
7867,2022-10-25,嘉義縣,朴子市,1,34,0.29
8227,2022-10-20,嘉義縣,朴子市,1,33,0.57
8363,2022-10-18,嘉義縣,朴子市,1,32,0.57
8441,2022-10-17,嘉義縣,朴子市,1,31,0.43
8509,2022-10-16,嘉義縣,朴子市,1,30,0.43
8718,2022-10-13,嘉義縣,朴子市,1,29,0.29
8921,2022-10-10,嘉義縣,朴子市,1,28,0.29
9242,2022-10-05,嘉義縣,朴子市,1,27,0.14
10124,2022-09-21,嘉義縣,朴子市,1,26,0.14
10548,2022-09-13,嘉義縣,朴子市,1,25,0.29
10699,2022-09-10,嘉義縣,朴子市,1,24,0.29
10885,2022-09-06,嘉義縣,朴子市,1,23,0.14
11380,2022-08-25,嘉義縣,朴子市,1,22,0.14
12219,2022-08-03,嘉義縣,朴子市,1,21,0.14
12638,2022-07-26,嘉義縣,朴子市,1,20,0.43
12752,2022-07-24,嘉義縣,朴子市,1,19,0.29
12917,2022-07-21,嘉義縣,朴子市,1,18,0.14
13595,2022-07-11,嘉義縣,朴子市,1,17,0.29
13867,2022-07-07,嘉義縣,朴子市,1,16,0.14
14893,2022-06-26,嘉義縣,朴子市,1,15,0.14
15631,2022-06-19,嘉義縣,朴子市,1,14,0.71
15882,2022-06-17,嘉義縣,朴子市,2,13,0.57
16015,2022-06-16,嘉義縣,朴子市,1,11,0.29
16392,2022-06-13,嘉義縣,朴子市,1,10,0.29
17003,2022-06-08,嘉義縣,朴子市,1,9,0.57
17263,2022-06-06,嘉義縣,朴子市,1,8,0.71
17377,2022-06-05,嘉義縣,朴子市,1,7,0.57
17490,2022-06-04,嘉義縣,朴子市,1,6,0.43
17850,2022-06-01,嘉義縣,朴子市,1,5,0.57
17982,2022-05-31,嘉義縣,朴子市,1,4,0.43
18332,2022-05-28,嘉義縣,朴子市,1,3,0.29
18435,2022-05-27,嘉義縣,朴子市,1,2,0.14
19454,2022-05-14,嘉義縣,朴子市,1,1,0.14
