UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
942,2023-03-09,彰化縣,秀水鄉,1,35,0.14
1878,2023-02-20,彰化縣,秀水鄉,1,34,0.29
2169,2023-02-15,彰化縣,秀水鄉,1,33,0.43
2298,2023-02-13,彰化縣,秀水鄉,1,32,0.29
2425,2023-02-11,彰化縣,秀水鄉,1,31,0.14
3078,2023-02-01,彰化縣,秀水鄉,1,30,0.14
4304,2023-01-08,彰化縣,秀水鄉,1,29,0.57
4403,2023-01-06,彰化縣,秀水鄉,1,28,0.43
4557,2023-01-03,彰化縣,秀水鄉,1,27,0.29
4615,2023-01-02,彰化縣,秀水鄉,1,26,0.14
5195,2022-12-19,彰化縣,秀水鄉,1,25,0.14
5564,2022-12-09,彰化縣,秀水鄉,1,24,0.14
5874,2022-12-01,彰化縣,秀水鄉,1,23,0.14
7404,2022-11-01,彰化縣,秀水鄉,1,22,0.29
7808,2022-10-26,彰化縣,秀水鄉,1,21,0.71
7875,2022-10-25,彰化縣,秀水鄉,1,20,0.57
7945,2022-10-24,彰化縣,秀水鄉,2,19,0.43
8013,2022-10-23,彰化縣,秀水鄉,1,17,0.14
11229,2022-08-29,彰化縣,秀水鄉,1,16,0.14
12648,2022-07-26,彰化縣,秀水鄉,1,15,0.43
12925,2022-07-21,彰化縣,秀水鄉,1,14,0.43
12988,2022-07-20,彰化縣,秀水鄉,1,13,0.29
13118,2022-07-18,彰化縣,秀水鄉,1,12,0.29
13449,2022-07-13,彰化縣,秀水鄉,1,11,0.29
13672,2022-07-10,彰化縣,秀水鄉,1,10,0.14
14318,2022-07-02,彰化縣,秀水鄉,1,9,0.29
14705,2022-06-28,彰化縣,秀水鄉,1,8,0.14
15649,2022-06-19,彰化縣,秀水鄉,1,7,0.57
15902,2022-06-17,彰化縣,秀水鄉,2,6,0.43
16028,2022-06-16,彰化縣,秀水鄉,1,4,0.14
16891,2022-06-09,彰化縣,秀水鄉,1,3,0.14
19082,2022-05-20,彰化縣,秀水鄉,1,2,0.29
19152,2022-05-19,彰化縣,秀水鄉,1,1,0.14
