UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2851,2023-06-14,苗栗縣,苗栗市,40-44,3509
2852,2023-06-14,苗栗縣,苗栗市,10-14,2061
2853,2023-06-14,苗栗縣,苗栗市,65-69,1809
2854,2023-06-14,苗栗縣,苗栗市,60-64,2213
2855,2023-06-14,苗栗縣,苗栗市,5-9,2199
2856,2023-06-14,苗栗縣,苗栗市,50-54,2467
2857,2023-06-14,苗栗縣,苗栗市,35-39,3401
2858,2023-06-14,苗栗縣,苗栗市,30-34,3131
2859,2023-06-14,苗栗縣,苗栗市,20-24,2936
2860,2023-06-14,苗栗縣,苗栗市,45-49,2641
2861,2023-06-14,苗栗縣,苗栗市,55-59,2226
2862,2023-06-14,苗栗縣,苗栗市,70+,3430
2863,2023-03-19,苗栗縣,苗栗市,25-29,3016
2864,2023-03-19,苗栗縣,苗栗市,0,219
2865,2023-03-18,苗栗縣,苗栗市,15-19,2372
2866,2023-03-17,苗栗縣,苗栗市,4,378
2867,2023-03-17,苗栗縣,苗栗市,2,370
2868,2023-03-14,苗栗縣,苗栗市,3,327
2869,2023-03-13,苗栗縣,苗栗市,1,326
