UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1520,2023-02-26,台中市,東勢區,1,47,0.14
2224,2023-02-14,台中市,東勢區,1,46,0.29
2353,2023-02-12,台中市,東勢區,1,45,0.29
2755,2023-02-06,台中市,東勢區,1,44,0.29
3068,2023-02-01,台中市,東勢區,1,43,0.14
4008,2023-01-14,台中市,東勢區,1,42,0.14
4550,2023-01-03,台中市,東勢區,1,41,0.14
5220,2022-12-18,台中市,東勢區,1,40,0.29
5336,2022-12-15,台中市,東勢區,1,39,0.14
5782,2022-12-03,台中市,東勢區,1,38,0.14
6925,2022-11-09,台中市,東勢區,1,37,0.14
7328,2022-11-02,台中市,東勢區,1,36,0.14
7795,2022-10-26,台中市,東勢區,1,35,0.29
8003,2022-10-23,台中市,東勢區,1,34,0.29
8359,2022-10-18,台中市,東勢區,1,33,0.43
8572,2022-10-15,台中市,東勢區,1,32,0.43
8715,2022-10-13,台中市,東勢區,1,31,0.29
8918,2022-10-10,台中市,東勢區,1,30,0.14
9526,2022-10-01,台中市,東勢區,1,29,0.29
9822,2022-09-26,台中市,東勢區,1,28,0.14
10439,2022-09-15,台中市,東勢區,1,27,0.29
10604,2022-09-12,台中市,東勢區,1,26,0.14
11734,2022-08-15,台中市,東勢區,1,25,0.29
11924,2022-08-10,台中市,東勢區,1,24,0.14
12319,2022-08-01,台中市,東勢區,1,23,0.57
12370,2022-07-31,台中市,東勢區,1,22,0.43
12470,2022-07-29,台中市,東勢區,1,21,0.29
12526,2022-07-28,台中市,東勢區,1,20,0.14
13373,2022-07-14,台中市,東勢區,1,19,0.14
14034,2022-07-05,台中市,東勢區,1,18,0.43
14126,2022-07-04,台中市,東勢區,1,17,0.29
14397,2022-07-01,台中市,東勢區,1,16,0.14
15299,2022-06-22,台中市,東勢區,1,15,0.57
15408,2022-06-21,台中市,東勢區,1,14,0.43
15876,2022-06-17,台中市,東勢區,1,13,0.71
16013,2022-06-16,台中市,東勢區,1,12,0.57
16262,2022-06-14,台中市,東勢區,1,11,0.43
16512,2022-06-12,台中市,東勢區,2,10,0.57
17126,2022-06-07,台中市,東勢區,1,8,0.43
17257,2022-06-06,台中市,東勢區,1,7,0.43
17484,2022-06-04,台中市,東勢區,1,6,0.43
17977,2022-05-31,台中市,東勢區,1,5,0.29
18102,2022-05-30,台中市,東勢區,1,4,0.14
18992,2022-05-21,台中市,東勢區,1,3,0.29
19210,2022-05-18,台中市,東勢區,1,2,0.14
19588,2022-05-11,台中市,東勢區,1,1,0.14
