UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1653,2023-06-14,屏東縣,新園鄉,15-19,726
1654,2023-03-20,屏東縣,新園鄉,5-9,654
1655,2023-03-20,屏東縣,新園鄉,55-59,695
1656,2023-03-20,屏東縣,新園鄉,35-39,842
1657,2023-03-19,屏東縣,新園鄉,20-24,841
1658,2023-03-19,屏東縣,新園鄉,40-44,984
1659,2023-03-18,屏東縣,新園鄉,25-29,935
1660,2023-03-17,屏東縣,新園鄉,60-64,621
1661,2023-03-17,屏東縣,新園鄉,50-54,735
1662,2023-03-17,屏東縣,新園鄉,30-34,858
1663,2023-03-16,屏東縣,新園鄉,70+,986
1664,2023-03-16,屏東縣,新園鄉,45-49,823
1665,2023-03-15,屏東縣,新園鄉,65-69,507
1666,2023-03-13,屏東縣,新園鄉,2,107
1667,2023-03-08,屏東縣,新園鄉,3,114
1668,2023-03-07,屏東縣,新園鄉,10-14,660
1669,2023-03-05,屏東縣,新園鄉,0,87
1670,2023-02-13,屏東縣,新園鄉,1,135
1671,2023-02-03,屏東縣,新園鄉,4,117
