UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
349,2023-03-24,新竹縣,關西鎮,1,29,0.14
1588,2023-02-25,新竹縣,關西鎮,1,28,0.14
3189,2023-01-30,新竹縣,關西鎮,1,27,0.29
3516,2023-01-24,新竹縣,關西鎮,1,26,0.14
3900,2023-01-16,新竹縣,關西鎮,1,25,0.14
5268,2022-12-17,新竹縣,關西鎮,1,24,0.14
6808,2022-11-11,新竹縣,關西鎮,1,23,0.29
6993,2022-11-08,新竹縣,關西鎮,1,22,0.29
7280,2022-11-03,新竹縣,關西鎮,1,21,0.43
7472,2022-10-31,新竹縣,關西鎮,1,20,0.29
7596,2022-10-29,新竹縣,關西鎮,1,19,0.29
8017,2022-10-23,新竹縣,關西鎮,1,18,0.14
9005,2022-10-09,新竹縣,關西鎮,1,17,0.29
9057,2022-10-08,新竹縣,關西鎮,1,16,0.14
10227,2022-09-19,新竹縣,關西鎮,1,15,0.43
10329,2022-09-17,新竹縣,關西鎮,1,14,0.43
10448,2022-09-15,新竹縣,關西鎮,1,13,0.29
10614,2022-09-12,新竹縣,關西鎮,1,12,0.14
11604,2022-08-19,新竹縣,關西鎮,1,11,0.14
14507,2022-06-30,新竹縣,關西鎮,2,10,0.57
14711,2022-06-28,新竹縣,關西鎮,1,8,0.29
14806,2022-06-27,新竹縣,關西鎮,1,7,0.14
15908,2022-06-17,新竹縣,關西鎮,1,6,0.14
17024,2022-06-08,新竹縣,關西鎮,1,5,0.29
17643,2022-06-03,新竹縣,關西鎮,1,4,0.29
18004,2022-05-31,新竹縣,關西鎮,1,3,0.14
19011,2022-05-21,新竹縣,關西鎮,2,2,0.29
