UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1274,2023-03-02,宜蘭縣,冬山鄉,1,42,0.14
1954,2023-02-18,宜蘭縣,冬山鄉,1,41,0.29
2271,2023-02-13,宜蘭縣,冬山鄉,1,40,0.14
4235,2023-01-09,宜蘭縣,冬山鄉,1,39,0.14
8406,2022-10-17,宜蘭縣,冬山鄉,1,38,0.29
8828,2022-10-11,宜蘭縣,冬山鄉,1,37,0.29
9217,2022-10-05,宜蘭縣,冬山鄉,1,36,0.29
9440,2022-10-02,宜蘭縣,冬山鄉,1,35,0.29
9685,2022-09-28,宜蘭縣,冬山鄉,1,34,0.43
9855,2022-09-25,宜蘭縣,冬山鄉,1,33,0.29
10030,2022-09-22,宜蘭縣,冬山鄉,1,32,0.14
10579,2022-09-12,宜蘭縣,冬山鄉,1,31,0.43
10680,2022-09-10,宜蘭縣,冬山鄉,1,30,0.29
10779,2022-09-08,宜蘭縣,冬山鄉,1,29,0.14
11078,2022-09-01,宜蘭縣,冬山鄉,1,28,0.14
11548,2022-08-20,宜蘭縣,冬山鄉,1,27,0.14
12247,2022-08-02,宜蘭縣,冬山鄉,1,26,0.29
12298,2022-08-01,宜蘭縣,冬山鄉,1,25,0.14
12733,2022-07-24,宜蘭縣,冬山鄉,1,24,0.14
14090,2022-07-04,宜蘭縣,冬山鄉,1,23,0.14
15140,2022-06-23,宜蘭縣,冬山鄉,1,22,0.57
15259,2022-06-22,宜蘭縣,冬山鄉,1,21,0.57
15369,2022-06-21,宜蘭縣,冬山鄉,1,20,0.57
15828,2022-06-17,宜蘭縣,冬山鄉,1,19,0.71
15964,2022-06-16,宜蘭縣,冬山鄉,1,18,0.86
16081,2022-06-15,宜蘭縣,冬山鄉,1,17,0.71
16469,2022-06-12,宜蘭縣,冬山鄉,1,16,0.86
16589,2022-06-11,宜蘭縣,冬山鄉,1,15,0.71
16719,2022-06-10,宜蘭縣,冬山鄉,2,14,0.57
17206,2022-06-06,宜蘭縣,冬山鄉,2,12,0.71
17570,2022-06-03,宜蘭縣,冬山鄉,1,10,0.43
17931,2022-05-31,宜蘭縣,冬山鄉,2,9,0.71
18397,2022-05-27,宜蘭縣,冬山鄉,1,7,0.71
18492,2022-05-26,宜蘭縣,冬山鄉,1,6,0.71
18594,2022-05-25,宜蘭縣,冬山鄉,1,5,0.57
18775,2022-05-23,宜蘭縣,冬山鄉,1,4,0.43
18867,2022-05-22,宜蘭縣,冬山鄉,1,3,0.29
19039,2022-05-20,宜蘭縣,冬山鄉,1,2,0.14
20760,2021-05-27,宜蘭縣,冬山鄉,1,1,0.14
