UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
995,2023-03-08,高雄市,鹽埕區,1,18,0.29
1255,2023-03-03,高雄市,鹽埕區,1,17,0.14
2107,2023-02-16,高雄市,鹽埕區,1,16,0.14
3015,2023-02-02,高雄市,鹽埕區,1,15,0.14
6440,2022-11-18,高雄市,鹽埕區,1,14,0.14
7815,2022-10-26,高雄市,鹽埕區,1,13,0.14
8806,2022-10-12,高雄市,鹽埕區,1,12,0.14
10508,2022-09-14,高雄市,鹽埕區,1,11,0.14
11026,2022-09-03,高雄市,鹽埕區,1,10,0.14
11456,2022-08-23,高雄市,鹽埕區,1,9,0.14
12428,2022-07-30,高雄市,鹽埕區,1,8,0.14
14250,2022-07-03,高雄市,鹽埕區,1,7,0.29
14429,2022-07-01,高雄市,鹽埕區,1,6,0.14
15107,2022-06-24,高雄市,鹽埕區,1,5,0.29
15781,2022-06-18,高雄市,鹽埕區,1,4,0.29
15919,2022-06-17,高雄市,鹽埕區,1,3,0.14
17034,2022-06-08,高雄市,鹽埕區,1,2,0.14
18653,2022-05-25,高雄市,鹽埕區,1,1,0.14
