UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
679,2023-03-15,彰化縣,北斗鎮,1,38,0.14
1365,2023-03-01,彰化縣,北斗鎮,1,37,0.14
2560,2023-02-09,彰化縣,北斗鎮,1,36,0.14
3625,2023-01-22,彰化縣,北斗鎮,1,35,0.14
3962,2023-01-15,彰化縣,北斗鎮,1,34,0.14
4506,2023-01-04,彰化縣,北斗鎮,1,33,1.00
4564,2023-01-03,彰化縣,北斗鎮,2,32,0.86
4626,2023-01-02,彰化縣,北斗鎮,1,30,0.57
4671,2023-01-01,彰化縣,北斗鎮,1,29,0.43
4777,2022-12-30,彰化縣,北斗鎮,1,28,0.29
4816,2022-12-29,彰化縣,北斗鎮,1,27,0.14
5114,2022-12-21,彰化縣,北斗鎮,1,26,0.29
5198,2022-12-19,彰化縣,北斗鎮,1,25,0.14
5718,2022-12-05,彰化縣,北斗鎮,1,24,0.29
5837,2022-12-02,彰化縣,北斗鎮,1,23,0.14
6697,2022-11-13,彰化縣,北斗鎮,1,22,0.43
6883,2022-11-10,彰化縣,北斗鎮,1,21,0.43
6941,2022-11-09,彰化縣,北斗鎮,1,20,0.29
7116,2022-11-06,彰化縣,北斗鎮,1,19,0.14
7956,2022-10-24,彰化縣,北斗鎮,1,18,0.14
8590,2022-10-15,彰化縣,北斗鎮,1,17,0.29
8944,2022-10-10,彰化縣,北斗鎮,1,16,0.29
9195,2022-10-06,彰化縣,北斗鎮,1,15,0.14
9953,2022-09-24,彰化縣,北斗鎮,1,14,0.29
10137,2022-09-21,彰化縣,北斗鎮,1,13,0.14
12338,2022-08-01,彰化縣,北斗鎮,1,12,0.29
12598,2022-07-27,彰化縣,北斗鎮,1,11,0.14
12999,2022-07-20,彰化縣,北斗鎮,1,10,0.43
13069,2022-07-19,彰化縣,北斗鎮,1,9,0.29
13264,2022-07-16,彰化縣,北斗鎮,1,8,0.29
13540,2022-07-12,彰化縣,北斗鎮,1,7,0.29
13821,2022-07-08,彰化縣,北斗鎮,1,6,0.14
14440,2022-07-01,彰化縣,北斗鎮,1,5,0.14
15454,2022-06-21,彰化縣,北斗鎮,1,4,0.29
15678,2022-06-19,彰化縣,北斗鎮,1,3,0.14
17301,2022-06-06,彰化縣,北斗鎮,1,2,0.29
18023,2022-05-31,彰化縣,北斗鎮,1,1,0.14
