UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
551,2023-03-17,新北市,石門區,35-39,103
552,2023-03-16,新北市,石門區,15-19,117
553,2023-03-15,新北市,石門區,55-59,98
554,2023-03-15,新北市,石門區,65-69,99
555,2023-03-14,新北市,石門區,30-34,86
556,2023-03-12,新北市,石門區,25-29,120
557,2023-03-11,新北市,石門區,20-24,111
558,2023-03-11,新北市,石門區,70+,245
559,2023-03-10,新北市,石門區,10-14,81
560,2023-03-06,新北市,石門區,40-44,118
561,2023-02-24,新北市,石門區,45-49,120
562,2023-02-23,新北市,石門區,60-64,113
563,2023-02-23,新北市,石門區,50-54,86
564,2023-02-13,新北市,石門區,5-9,65
565,2023-02-02,新北市,石門區,0,6
566,2023-01-30,新北市,石門區,3,14
567,2022-10-22,新北市,石門區,4,13
568,2022-10-19,新北市,石門區,2,10
569,2022-08-31,新北市,石門區,1,6
