UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2452,2023-03-21,雲林縣,斗南鎮,45-49,1122
2453,2023-03-20,雲林縣,斗南鎮,35-39,1290
2454,2023-03-19,雲林縣,斗南鎮,25-29,1161
2455,2023-03-19,雲林縣,斗南鎮,30-34,1127
2456,2023-03-19,雲林縣,斗南鎮,15-19,909
2457,2023-03-19,雲林縣,斗南鎮,5-9,908
2458,2023-03-18,雲林縣,斗南鎮,40-44,1332
2459,2023-03-18,雲林縣,斗南鎮,50-54,955
2460,2023-03-18,雲林縣,斗南鎮,70+,1558
2461,2023-03-18,雲林縣,斗南鎮,65-69,687
2462,2023-03-18,雲林縣,斗南鎮,60-64,827
2463,2023-03-18,雲林縣,斗南鎮,55-59,951
2464,2023-03-18,雲林縣,斗南鎮,0,119
2465,2023-03-17,雲林縣,斗南鎮,10-14,827
2466,2023-03-17,雲林縣,斗南鎮,1,132
2467,2023-03-16,雲林縣,斗南鎮,20-24,985
2468,2023-03-12,雲林縣,斗南鎮,3,162
2469,2023-03-11,雲林縣,斗南鎮,4,162
2470,2023-03-03,雲林縣,斗南鎮,2,153
