UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
673,2023-03-15,屏東縣,萬巒鄉,1,18,0.14
4019,2023-01-14,屏東縣,萬巒鄉,1,17,0.14
5912,2022-11-30,屏東縣,萬巒鄉,1,16,0.14
6577,2022-11-15,屏東縣,萬巒鄉,1,15,0.43
6631,2022-11-14,屏東縣,萬巒鄉,1,14,0.29
6752,2022-11-12,屏東縣,萬巒鄉,1,13,0.14
8298,2022-10-19,屏東縣,萬巒鄉,1,12,0.14
10552,2022-09-13,屏東縣,萬巒鄉,1,11,0.14
12228,2022-08-03,屏東縣,萬巒鄉,1,10,0.14
12760,2022-07-24,屏東縣,萬巒鄉,1,9,0.14
14416,2022-07-01,屏東縣,萬巒鄉,1,8,0.14
15203,2022-06-23,屏東縣,萬巒鄉,2,7,0.57
15319,2022-06-22,屏東縣,萬巒鄉,1,5,0.29
15904,2022-06-17,屏東縣,萬巒鄉,1,4,0.29
16661,2022-06-11,屏東縣,萬巒鄉,1,3,0.14
17753,2022-06-02,屏東縣,萬巒鄉,1,2,0.14
19084,2022-05-20,屏東縣,萬巒鄉,1,1,0.14
