UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
971,2023-03-08,宜蘭縣,頭城鎮,1,25,0.14
1735,2023-02-22,宜蘭縣,頭城鎮,1,24,0.14
2132,2023-02-15,宜蘭縣,頭城鎮,1,23,0.14
3596,2023-01-22,宜蘭縣,頭城鎮,1,22,0.14
5057,2022-12-22,宜蘭縣,頭城鎮,1,21,0.14
5808,2022-12-02,宜蘭縣,頭城鎮,1,20,0.29
5964,2022-11-28,宜蘭縣,頭城鎮,1,19,0.14
8056,2022-10-22,宜蘭縣,頭城鎮,1,18,0.43
8119,2022-10-21,宜蘭縣,頭城鎮,1,17,0.29
8275,2022-10-19,宜蘭縣,頭城鎮,1,16,0.14
8759,2022-10-12,宜蘭縣,頭城鎮,1,15,0.29
9089,2022-10-07,宜蘭縣,頭城鎮,1,14,0.29
9367,2022-10-03,宜蘭縣,頭城鎮,1,13,0.14
10251,2022-09-18,宜蘭縣,頭城鎮,1,12,0.29
10420,2022-09-15,宜蘭縣,頭城鎮,1,11,0.14
11003,2022-09-03,宜蘭縣,頭城鎮,1,10,0.14
12958,2022-07-20,宜蘭縣,頭城鎮,1,9,0.29
13208,2022-07-16,宜蘭縣,頭城鎮,1,8,0.14
15834,2022-06-17,宜蘭縣,頭城鎮,1,7,0.14
16725,2022-06-10,宜蘭縣,頭城鎮,1,6,0.14
17936,2022-05-31,宜蘭縣,頭城鎮,1,5,0.14
19118,2022-05-19,宜蘭縣,頭城鎮,1,4,0.14
19798,2022-05-01,宜蘭縣,頭城鎮,1,3,0.29
19833,2022-04-28,宜蘭縣,頭城鎮,1,2,0.14
20709,2021-05-30,宜蘭縣,頭城鎮,1,1,0.14
