UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
458,2023-03-20,桃園市,中壢區,2,227,0.57
665,2023-03-15,桃園市,中壢區,2,225,0.71
785,2023-03-12,桃園市,中壢區,1,223,0.71
836,2023-03-11,桃園市,中壢區,1,222,0.57
877,2023-03-10,桃園市,中壢區,1,221,0.43
978,2023-03-08,桃園市,中壢區,1,220,0.43
1029,2023-03-07,桃園市,中壢區,1,219,0.57
1285,2023-03-02,桃園市,中壢區,1,218,0.86
1338,2023-03-01,桃園市,中壢區,2,217,0.86
1442,2023-02-27,桃園市,中壢區,2,215,0.71
1505,2023-02-26,桃園市,中壢區,1,213,0.43
1677,2023-02-23,桃園市,中壢區,1,212,0.71
1802,2023-02-21,桃園市,中壢區,1,211,1.00
1967,2023-02-18,桃園市,中壢區,1,210,1.14
2023,2023-02-17,桃園市,中壢區,2,209,1.43
2081,2023-02-16,桃園市,中壢區,2,207,1.29
2145,2023-02-15,桃園市,中壢區,1,205,1.14
2281,2023-02-13,桃園市,中壢區,2,204,1.14
2401,2023-02-11,桃園市,中壢區,3,202,1.00
2465,2023-02-10,桃園市,中壢區,1,199,0.57
2535,2023-02-09,桃園市,中壢區,1,198,0.43
2597,2023-02-08,桃園市,中壢區,1,197,0.57
2805,2023-02-05,桃園市,中壢區,1,196,0.57
2980,2023-02-02,桃園市,中壢區,2,195,0.71
3118,2023-01-31,桃園市,中壢區,1,193,0.57
3230,2023-01-29,桃園市,中壢區,1,192,0.43
3290,2023-01-28,桃園市,中壢區,1,191,0.29
3389,2023-01-26,桃園市,中壢區,1,190,0.29
3654,2023-01-21,桃園市,中壢區,1,189,0.71
3741,2023-01-19,桃園市,中壢區,1,188,0.86
3828,2023-01-17,桃園市,中壢區,1,187,0.86
3883,2023-01-16,桃園市,中壢區,1,186,0.71
3935,2023-01-15,桃園市,中壢區,1,185,0.57
3995,2023-01-14,桃園市,中壢區,2,184,0.57
4138,2023-01-11,桃園市,中壢區,1,182,0.57
4288,2023-01-08,桃園市,中壢區,1,181,1.00
4337,2023-01-07,桃園市,中壢區,2,180,1.14
4479,2023-01-04,桃園市,中壢區,1,178,1.14
4537,2023-01-03,桃園市,中壢區,1,177,1.00
4595,2023-01-02,桃園市,中壢區,2,176,0.86
4651,2023-01-01,桃園市,中壢區,2,174,0.57
4702,2022-12-31,桃園市,中壢區,1,172,0.29
4757,2022-12-30,桃園市,中壢區,1,171,0.29
4996,2022-12-24,桃園市,中壢區,1,170,0.57
5063,2022-12-22,桃園市,中壢區,1,169,0.71
5214,2022-12-18,桃園市,中壢區,2,168,0.71
5252,2022-12-17,桃園市,中壢區,1,166,0.57
5288,2022-12-16,桃園市,中壢區,1,165,0.43
5447,2022-12-12,桃園市,中壢區,1,164,0.29
5472,2022-12-11,桃園市,中壢區,1,163,0.14
5740,2022-12-04,桃園市,中壢區,1,162,0.43
5773,2022-12-03,桃園市,中壢區,1,161,0.29
5896,2022-11-30,桃園市,中壢區,1,160,0.14
6175,2022-11-23,桃園市,中壢區,2,159,0.57
6270,2022-11-21,桃園市,中壢區,1,157,0.43
6372,2022-11-19,桃園市,中壢區,1,156,0.57
6523,2022-11-16,桃園市,中壢區,1,155,1.14
6611,2022-11-14,桃園市,中壢區,2,154,1.14
6727,2022-11-12,桃園市,中壢區,2,152,1.00
6789,2022-11-11,桃園市,中壢區,1,150,0.71
6847,2022-11-10,桃園市,中壢區,2,149,0.57
6917,2022-11-09,桃園市,中壢區,1,147,0.29
7029,2022-11-07,桃園市,中壢區,1,146,0.14
7568,2022-10-29,桃園市,中壢區,1,145,1.00
7778,2022-10-26,桃園市,中壢區,2,144,1.29
7917,2022-10-24,桃園市,中壢區,1,142,1.00
7990,2022-10-23,桃園市,中壢區,3,141,1.14
8131,2022-10-21,桃園市,中壢區,2,138,1.14
8210,2022-10-20,桃園市,中壢區,1,136,0.86
8423,2022-10-17,桃園市,中壢區,2,135,1.29
8495,2022-10-16,桃園市,中壢區,2,133,1.00
8558,2022-10-15,桃園市,中壢區,1,131,0.71
8703,2022-10-13,桃園市,中壢區,1,130,0.86
8772,2022-10-12,桃園市,中壢區,1,129,0.71
8842,2022-10-11,桃園市,中壢區,2,128,0.57
9040,2022-10-08,桃園市,中壢區,1,126,0.57
9097,2022-10-07,桃園市,中壢區,1,125,0.43
9308,2022-10-04,桃園市,中壢區,1,124,0.86
9452,2022-10-02,桃園市,中壢區,1,123,0.86
9633,2022-09-29,桃園市,中壢區,2,122,1.29
9699,2022-09-28,桃園市,中壢區,2,120,1.14
9747,2022-09-27,桃園市,中壢區,1,118,0.86
9871,2022-09-25,桃園市,中壢區,2,117,0.71
9982,2022-09-23,桃園市,中壢區,2,115,0.57
