UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
2102,2023-02-16,宜蘭縣,蘇澳鎮,1,45,0.14
3468,2023-01-25,宜蘭縣,蘇澳鎮,1,44,0.29
3756,2023-01-19,宜蘭縣,蘇澳鎮,1,43,0.14
4771,2022-12-30,宜蘭縣,蘇澳鎮,1,42,0.14
6333,2022-11-20,宜蘭縣,蘇澳鎮,1,41,0.29
6487,2022-11-17,宜蘭縣,蘇澳鎮,1,40,0.14
7049,2022-11-07,宜蘭縣,蘇澳鎮,2,39,0.57
7105,2022-11-06,宜蘭縣,蘇澳鎮,1,37,0.29
7219,2022-11-04,宜蘭縣,蘇澳鎮,1,36,0.14
7660,2022-10-28,宜蘭縣,蘇澳鎮,1,35,0.43
7806,2022-10-26,宜蘭縣,蘇澳鎮,1,34,0.29
8012,2022-10-23,宜蘭縣,蘇澳鎮,1,33,0.14
8931,2022-10-10,宜蘭縣,蘇澳鎮,1,32,0.14
9534,2022-10-01,宜蘭縣,蘇澳鎮,2,31,0.86
9657,2022-09-29,宜蘭縣,蘇澳鎮,1,29,0.57
9775,2022-09-27,宜蘭縣,蘇澳鎮,1,28,0.43
9834,2022-09-26,宜蘭縣,蘇澳鎮,1,27,0.43
9888,2022-09-25,宜蘭縣,蘇澳鎮,1,26,0.29
10177,2022-09-20,宜蘭縣,蘇澳鎮,1,25,0.14
12016,2022-08-08,宜蘭縣,蘇澳鎮,1,24,0.14
13176,2022-07-17,宜蘭縣,蘇澳鎮,1,23,0.14
13970,2022-07-06,宜蘭縣,蘇澳鎮,1,22,0.29
14146,2022-07-04,宜蘭縣,蘇澳鎮,1,21,0.14
14800,2022-06-27,宜蘭縣,蘇澳鎮,1,20,0.14
15764,2022-06-18,宜蘭縣,蘇澳鎮,1,19,0.57
15900,2022-06-17,宜蘭縣,蘇澳鎮,1,18,0.57
16287,2022-06-14,宜蘭縣,蘇澳鎮,1,17,0.57
16410,2022-06-13,宜蘭縣,蘇澳鎮,1,16,0.43
16655,2022-06-11,宜蘭縣,蘇澳鎮,1,15,0.43
17017,2022-06-08,宜蘭縣,蘇澳鎮,1,14,0.57
17278,2022-06-06,宜蘭縣,蘇澳鎮,1,13,0.43
17508,2022-06-04,宜蘭縣,蘇澳鎮,1,12,0.71
17639,2022-06-03,宜蘭縣,蘇澳鎮,1,11,0.57
18124,2022-05-30,宜蘭縣,蘇澳鎮,1,10,1.14
18246,2022-05-29,宜蘭縣,蘇澳鎮,2,9,1.00
18542,2022-05-26,宜蘭縣,蘇澳鎮,2,7,0.86
18644,2022-05-25,宜蘭縣,蘇澳鎮,2,5,0.57
18733,2022-05-24,宜蘭縣,蘇澳鎮,1,3,0.43
19081,2022-05-20,宜蘭縣,蘇澳鎮,1,2,0.29
19226,2022-05-18,宜蘭縣,蘇澳鎮,1,1,0.14
