UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1292,2023-03-13,高雄市,桃源區,50-54,89
1293,2023-03-13,高雄市,桃源區,15-19,104
1294,2023-03-11,高雄市,桃源區,35-39,94
1295,2023-03-09,高雄市,桃源區,10-14,128
1296,2023-02-22,高雄市,桃源區,30-34,103
1297,2023-02-21,高雄市,桃源區,45-49,78
1298,2023-02-17,高雄市,桃源區,40-44,86
1299,2023-02-16,高雄市,桃源區,20-24,95
1300,2023-02-04,高雄市,桃源區,25-29,76
1301,2023-02-03,高雄市,桃源區,65-69,65
1302,2023-02-02,高雄市,桃源區,70+,70
1303,2023-01-15,高雄市,桃源區,1,22
1304,2022-12-19,高雄市,桃源區,5-9,95
1305,2022-12-13,高雄市,桃源區,55-59,85
1306,2022-12-02,高雄市,桃源區,60-64,86
1307,2022-10-30,高雄市,桃源區,3,18
1308,2022-10-14,高雄市,桃源區,4,18
1309,2022-10-13,高雄市,桃源區,2,15
1310,2022-10-06,高雄市,桃源區,0,14
