UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6555,2023-03-17,花蓮縣,豐濱鄉,70+,209
6556,2023-02-14,花蓮縣,豐濱鄉,20-24,44
6557,2023-02-11,花蓮縣,豐濱鄉,15-19,41
6558,2023-02-07,花蓮縣,豐濱鄉,45-49,60
6559,2023-02-04,花蓮縣,豐濱鄉,60-64,70
6560,2023-02-02,花蓮縣,豐濱鄉,25-29,53
6561,2023-01-31,花蓮縣,豐濱鄉,50-54,68
6562,2023-01-30,花蓮縣,豐濱鄉,40-44,65
6563,2023-01-28,花蓮縣,豐濱鄉,10-14,51
6564,2023-01-27,花蓮縣,豐濱鄉,5-9,62
6565,2023-01-27,花蓮縣,豐濱鄉,0,9
6566,2023-01-26,花蓮縣,豐濱鄉,35-39,47
6567,2023-01-26,花蓮縣,豐濱鄉,65-69,69
6568,2023-01-25,花蓮縣,豐濱鄉,30-34,50
6569,2023-01-18,花蓮縣,豐濱鄉,55-59,65
6570,2022-08-26,花蓮縣,豐濱鄉,1,11
6571,2022-08-18,花蓮縣,豐濱鄉,2,3
6572,2022-08-18,花蓮縣,豐濱鄉,4,10
6573,2022-06-07,花蓮縣,豐濱鄉,3,6
