UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
2248,2023-02-14,台南市,楠西區,1,14,0.29
2369,2023-02-12,台南市,楠西區,1,13,0.14
5200,2022-12-19,台南市,楠西區,1,12,0.29
5392,2022-12-14,台南市,楠西區,1,11,0.29
5621,2022-12-08,台南市,楠西區,1,10,0.14
7605,2022-10-29,台南市,楠西區,1,9,0.14
8530,2022-10-16,台南市,楠西區,1,8,0.14
10562,2022-09-13,台南市,楠西區,1,7,0.14
12543,2022-07-28,台南市,楠西區,1,6,0.14
13073,2022-07-19,台南市,楠西區,1,5,0.14
14934,2022-06-26,台南市,楠西區,1,4,0.29
15237,2022-06-23,台南市,楠西區,1,3,0.14
16560,2022-06-12,台南市,楠西區,1,2,0.29
16691,2022-06-11,台南市,楠西區,1,1,0.14
