UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1235,2023-03-19,高雄市,六龜區,55-59,179
1236,2023-03-15,高雄市,六龜區,70+,389
1237,2023-03-15,高雄市,六龜區,5-9,133
1238,2023-03-14,高雄市,六龜區,15-19,186
1239,2023-03-13,高雄市,六龜區,40-44,139
1240,2023-03-13,高雄市,六龜區,4,33
1241,2023-03-12,高雄市,六龜區,25-29,145
1242,2023-03-09,高雄市,六龜區,60-64,190
1243,2023-03-06,高雄市,六龜區,10-14,174
1244,2023-03-04,高雄市,六龜區,45-49,134
1245,2023-03-01,高雄市,六龜區,20-24,164
1246,2023-03-01,高雄市,六龜區,35-39,118
1247,2023-02-25,高雄市,六龜區,50-54,175
1248,2023-02-24,高雄市,六龜區,65-69,150
1249,2023-02-17,高雄市,六龜區,30-34,120
1250,2023-02-17,高雄市,六龜區,3,28
1251,2023-02-10,高雄市,六龜區,1,24
1252,2023-01-11,高雄市,六龜區,0,23
1253,2022-12-30,高雄市,六龜區,2,34
