UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
875,2023-03-10,彰化縣,埔心鄉,1,37,0.14
1966,2023-02-18,彰化縣,埔心鄉,1,36,0.14
2803,2023-02-05,彰化縣,埔心鄉,1,35,0.14
4536,2023-01-03,彰化縣,埔心鄉,1,34,0.14
5816,2022-12-02,彰化縣,埔心鄉,1,33,0.14
6087,2022-11-25,彰化縣,埔心鄉,1,32,0.14
6845,2022-11-10,彰化縣,埔心鄉,1,31,0.29
6916,2022-11-09,彰化縣,埔心鄉,1,30,0.14
7988,2022-10-23,彰化縣,埔心鄉,1,29,0.29
8208,2022-10-20,彰化縣,埔心鄉,1,28,0.14
8841,2022-10-11,彰化縣,埔心鄉,1,27,0.29
8980,2022-10-09,彰化縣,埔心鄉,1,26,0.14
9981,2022-09-23,彰化縣,埔心鄉,1,25,0.14
10590,2022-09-12,彰化縣,埔心鄉,1,24,0.29
10647,2022-09-11,彰化縣,埔心鄉,1,23,0.14
11086,2022-09-01,彰化縣,埔心鄉,1,22,0.14
12122,2022-08-05,彰化縣,埔心鄉,1,21,0.43
12208,2022-08-03,彰化縣,埔心鄉,1,20,0.29
12253,2022-08-02,彰化縣,埔心鄉,1,19,0.14
12688,2022-07-25,彰化縣,埔心鄉,1,18,0.14
13499,2022-07-12,彰化縣,埔心鄉,1,17,0.29
13711,2022-07-09,彰化縣,埔心鄉,1,16,0.14
14578,2022-06-29,彰化縣,埔心鄉,1,15,0.71
14669,2022-06-28,彰化縣,埔心鄉,1,14,0.57
14765,2022-06-27,彰化縣,埔心鄉,1,13,0.43
14972,2022-06-25,彰化縣,埔心鄉,1,12,0.43
15153,2022-06-23,彰化縣,埔心鄉,1,11,0.57
15608,2022-06-19,彰化縣,埔心鄉,1,10,0.57
15725,2022-06-18,彰化縣,埔心鄉,1,9,0.43
15849,2022-06-17,彰化縣,埔心鄉,1,8,0.29
16102,2022-06-15,彰化縣,埔心鄉,1,7,0.29
16845,2022-06-09,彰化縣,埔心鄉,1,6,0.43
16970,2022-06-08,彰化縣,埔心鄉,1,5,0.29
17355,2022-06-05,彰化縣,埔心鄉,1,4,0.29
17951,2022-05-31,彰化縣,埔心鄉,1,3,0.29
18510,2022-05-26,彰化縣,埔心鄉,1,2,0.14
20412,2021-06-14,彰化縣,埔心鄉,1,1,0.14
