UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
444,2023-03-21,澎湖縣,全區,1,43,0.29
644,2023-03-16,澎湖縣,全區,1,42,0.14
1359,2023-03-01,澎湖縣,全區,1,41,0.14
2945,2023-02-03,澎湖縣,全區,1,40,0.14
3522,2023-01-24,澎湖縣,全區,1,39,0.14
3849,2023-01-17,澎湖縣,全區,1,38,0.29
3905,2023-01-16,澎湖縣,全區,1,37,0.14
4265,2023-01-09,澎湖縣,全區,1,36,0.29
4409,2023-01-06,澎湖縣,全區,1,35,0.14
5344,2022-12-15,澎湖縣,全區,1,34,0.14
7060,2022-11-07,澎湖縣,全區,2,33,0.29
9597,2022-09-30,澎湖縣,全區,1,31,0.14
10457,2022-09-15,澎湖縣,全區,1,30,0.29
10661,2022-09-11,澎湖縣,全區,1,29,0.29
10814,2022-09-08,澎湖縣,全區,1,28,0.14
11269,2022-08-28,澎湖縣,全區,1,27,0.29
11503,2022-08-22,澎湖縣,全區,1,26,0.14
11750,2022-08-15,澎湖縣,全區,2,25,0.71
11935,2022-08-10,澎湖縣,全區,1,23,0.43
11972,2022-08-09,澎湖縣,全區,2,22,0.29
12333,2022-08-01,澎湖縣,全區,1,20,0.14
12771,2022-07-24,澎湖縣,全區,1,19,0.71
12822,2022-07-23,澎湖縣,全區,1,18,0.57
12996,2022-07-20,澎湖縣,全區,1,17,0.57
13064,2022-07-19,澎湖縣,全區,1,16,0.57
13125,2022-07-18,澎湖縣,全區,1,15,0.43
13260,2022-07-16,澎湖縣,全區,1,14,0.29
13462,2022-07-13,澎湖縣,全區,1,13,0.29
13896,2022-07-07,澎湖縣,全區,1,12,0.29
14337,2022-07-02,澎湖縣,全區,1,11,0.43
14627,2022-06-29,澎湖縣,全區,1,10,0.29
14723,2022-06-28,澎湖縣,全區,1,9,0.14
15562,2022-06-20,澎湖縣,全區,1,8,0.43
15791,2022-06-18,澎湖縣,全區,1,7,0.29
16048,2022-06-16,澎湖縣,全區,1,6,0.14
17041,2022-06-08,澎湖縣,全區,1,5,0.43
17163,2022-06-07,澎湖縣,全區,1,4,0.43
17405,2022-06-05,澎湖縣,全區,1,3,0.29
17888,2022-06-01,澎湖縣,全區,1,2,0.29
18362,2022-05-28,澎湖縣,全區,1,1,0.14
