UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
7143,2023-03-21,南投縣,信義鄉,25-29,470
7144,2023-03-21,南投縣,信義鄉,30-34,370
7145,2023-03-19,南投縣,信義鄉,35-39,352
7146,2023-03-18,南投縣,信義鄉,55-59,291
7147,2023-03-17,南投縣,信義鄉,10-14,436
7148,2023-03-17,南投縣,信義鄉,70+,338
7149,2023-03-17,南投縣,信義鄉,15-19,436
7150,2023-03-16,南投縣,信義鄉,5-9,443
7151,2023-03-16,南投縣,信義鄉,60-64,301
7152,2023-03-15,南投縣,信義鄉,0,89
7153,2023-03-14,南投縣,信義鄉,45-49,277
7154,2023-03-13,南投縣,信義鄉,50-54,255
7155,2023-03-10,南投縣,信義鄉,40-44,303
7156,2023-03-08,南投縣,信義鄉,3,81
7157,2023-03-06,南投縣,信義鄉,20-24,346
7158,2023-03-03,南投縣,信義鄉,1,78
7159,2023-03-03,南投縣,信義鄉,4,85
7160,2023-03-03,南投縣,信義鄉,2,71
7161,2023-02-28,南投縣,信義鄉,65-69,220
