UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
373,2023-03-23,雲林縣,二崙鄉,1,30,0.14
1246,2023-03-03,雲林縣,二崙鄉,1,29,0.29
1454,2023-02-27,雲林縣,二崙鄉,1,28,0.14
2419,2023-02-11,雲林縣,二崙鄉,1,27,0.14
3134,2023-01-31,雲林縣,二崙鄉,1,26,0.14
4881,2022-12-27,雲林縣,二崙鄉,1,25,0.14
5601,2022-12-08,雲林縣,二崙鄉,1,24,0.14
5939,2022-11-29,雲林縣,二崙鄉,2,23,0.71
5981,2022-11-28,雲林縣,二崙鄉,1,21,0.43
6094,2022-11-25,雲林縣,二崙鄉,1,20,0.29
6190,2022-11-23,雲林縣,二崙鄉,1,19,0.14
6739,2022-11-12,雲林縣,二崙鄉,1,18,0.14
9824,2022-09-26,雲林縣,二崙鄉,1,17,0.14
12093,2022-08-06,雲林縣,二崙鄉,1,16,0.14
12978,2022-07-20,雲林縣,二崙鄉,1,15,0.14
14401,2022-07-01,雲林縣,二崙鄉,1,14,0.43
14490,2022-06-30,雲林縣,二崙鄉,1,13,0.43
14892,2022-06-26,雲林縣,二崙鄉,1,12,0.57
15083,2022-06-24,雲林縣,二崙鄉,1,11,0.71
15181,2022-06-23,雲林縣,二崙鄉,1,10,0.57
15529,2022-06-20,雲林縣,二崙鄉,1,9,0.71
15629,2022-06-19,雲林縣,二崙鄉,1,8,0.57
15749,2022-06-18,雲林縣,二崙鄉,1,7,0.43
16135,2022-06-15,雲林縣,二崙鄉,1,6,0.29
16266,2022-06-14,雲林縣,二崙鄉,1,5,0.14
17733,2022-06-02,雲林縣,二崙鄉,1,4,0.43
18106,2022-05-30,雲林縣,二崙鄉,1,3,0.29
18434,2022-05-27,雲林縣,二崙鄉,1,2,0.14
19506,2022-05-13,雲林縣,二崙鄉,1,1,0.14
