UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3535,2023-03-21,台南市,下營區,55-59,444
3536,2023-03-20,台南市,下營區,50-54,393
3537,2023-03-20,台南市,下營區,10-14,348
3538,2023-03-20,台南市,下營區,20-24,388
3539,2023-03-19,台南市,下營區,65-69,338
3540,2023-03-19,台南市,下營區,35-39,548
3541,2023-03-19,台南市,下營區,0,37
3542,2023-03-18,台南市,下營區,70+,725
3543,2023-03-17,台南市,下營區,25-29,514
3544,2023-03-17,台南市,下營區,30-34,452
3545,2023-03-17,台南市,下營區,3,61
3546,2023-03-16,台南市,下營區,45-49,463
3547,2023-03-15,台南市,下營區,15-19,393
3548,2023-03-15,台南市,下營區,60-64,444
3549,2023-03-14,台南市,下營區,5-9,387
3550,2023-03-13,台南市,下營區,40-44,566
3551,2023-02-28,台南市,下營區,1,57
3552,2023-02-19,台南市,下營區,4,54
3553,2023-02-15,台南市,下營區,2,52
