UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2109,2023-03-20,基隆市,暖暖區,25-29,1707
2110,2023-03-20,基隆市,暖暖區,0,116
2111,2023-03-20,基隆市,暖暖區,2,160
2112,2023-03-20,基隆市,暖暖區,20-24,1321
2113,2023-03-20,基隆市,暖暖區,30-34,1630
2114,2023-03-20,基隆市,暖暖區,50-54,1448
2115,2023-03-19,基隆市,暖暖區,10-14,989
2116,2023-03-19,基隆市,暖暖區,40-44,1862
2117,2023-03-19,基隆市,暖暖區,45-49,1492
2118,2023-03-19,基隆市,暖暖區,60-64,1212
2119,2023-03-19,基隆市,暖暖區,4,201
2120,2023-03-19,基隆市,暖暖區,65-69,921
2121,2023-03-18,基隆市,暖暖區,70+,1222
2122,2023-03-18,基隆市,暖暖區,15-19,1029
2123,2023-03-18,基隆市,暖暖區,35-39,1565
2124,2023-03-18,基隆市,暖暖區,5-9,1069
2125,2023-03-16,基隆市,暖暖區,55-59,1434
2126,2023-03-15,基隆市,暖暖區,3,172
2127,2023-02-28,基隆市,暖暖區,1,177
