UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5150,2023-06-14,宜蘭縣,員山鄉,25-29,1208
5151,2023-06-14,宜蘭縣,員山鄉,40-44,1068
5152,2023-03-21,宜蘭縣,員山鄉,20-24,945
5153,2023-03-21,宜蘭縣,員山鄉,45-49,938
5154,2023-03-20,宜蘭縣,員山鄉,35-39,1075
5155,2023-03-20,宜蘭縣,員山鄉,65-69,611
5156,2023-03-19,宜蘭縣,員山鄉,50-54,932
5157,2023-03-19,宜蘭縣,員山鄉,5-9,823
5158,2023-03-19,宜蘭縣,員山鄉,60-64,779
5159,2023-03-19,宜蘭縣,員山鄉,15-19,834
5160,2023-03-19,宜蘭縣,員山鄉,55-59,922
5161,2023-03-18,宜蘭縣,員山鄉,30-34,1130
5162,2023-03-17,宜蘭縣,員山鄉,70+,1285
5163,2023-03-16,宜蘭縣,員山鄉,0,97
5164,2023-03-11,宜蘭縣,員山鄉,10-14,726
5165,2023-03-07,宜蘭縣,員山鄉,2,140
5166,2023-03-06,宜蘭縣,員山鄉,3,129
5167,2023-03-04,宜蘭縣,員山鄉,1,135
5168,2023-02-20,宜蘭縣,員山鄉,4,144
