UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
377,2023-03-23,金門縣,金城鎮,1,20,0.14
2552,2023-02-09,金門縣,金城鎮,1,19,0.14
5259,2022-12-17,金門縣,金城鎮,1,18,0.14
5604,2022-12-08,金門縣,金城鎮,1,17,0.14
6533,2022-11-16,金門縣,金城鎮,1,16,0.14
7581,2022-10-29,金門縣,金城鎮,1,15,0.57
7801,2022-10-26,金門縣,金城鎮,1,14,0.43
7871,2022-10-25,金門縣,金城鎮,1,13,0.43
7937,2022-10-24,金門縣,金城鎮,1,12,0.43
8295,2022-10-19,金門縣,金城鎮,1,11,0.29
8367,2022-10-18,金門縣,金城鎮,1,10,0.14
9244,2022-10-05,金門縣,金城鎮,1,9,0.29
9468,2022-10-02,金門縣,金城鎮,1,8,0.14
10386,2022-09-16,金門縣,金城鎮,1,7,0.14
11738,2022-08-15,金門縣,金城鎮,1,6,0.14
12268,2022-08-02,金門縣,金城鎮,1,5,0.14
12754,2022-07-24,金門縣,金城鎮,1,4,0.14
13873,2022-07-07,金門縣,金城鎮,1,3,0.14
16275,2022-06-14,金門縣,金城鎮,1,2,0.14
19405,2022-05-15,金門縣,金城鎮,1,1,0.14
