UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
475,2023-03-20,彰化縣,大村鄉,1,33,0.14
1357,2023-03-01,彰化縣,大村鄉,1,32,0.29
1409,2023-02-28,彰化縣,大村鄉,1,31,0.14
1881,2023-02-20,彰化縣,大村鄉,1,30,0.29
1992,2023-02-18,彰化縣,大村鄉,1,29,0.14
4722,2022-12-31,彰化縣,大村鄉,1,28,0.29
4941,2022-12-26,彰化縣,大村鄉,1,27,0.29
5006,2022-12-24,彰化縣,大村鄉,1,26,0.14
5648,2022-12-07,彰化縣,大村鄉,1,25,0.43
5752,2022-12-04,彰化縣,大村鄉,1,24,0.29
5789,2022-12-03,彰化縣,大村鄉,1,23,0.14
6237,2022-11-22,彰化縣,大村鄉,1,22,0.14
6994,2022-11-08,彰化縣,大村鄉,1,21,0.29
7164,2022-11-05,彰化縣,大村鄉,1,20,0.57
7409,2022-11-01,彰化縣,大村鄉,2,19,0.43
7475,2022-10-31,彰化縣,大村鄉,1,17,0.14
8456,2022-10-17,彰化縣,大村鄉,1,16,0.29
8804,2022-10-12,彰化縣,大村鄉,1,15,0.29
9008,2022-10-09,彰化縣,大村鄉,1,14,0.14
9540,2022-10-01,彰化縣,大村鄉,1,13,0.14
11064,2022-09-02,彰化縣,大村鄉,1,12,0.14
12479,2022-07-29,彰化縣,大村鄉,1,11,0.14
12929,2022-07-21,彰化縣,大村鄉,1,10,0.14
13742,2022-07-09,彰化縣,大村鄉,1,9,0.29
13815,2022-07-08,彰化縣,大村鄉,1,8,0.14
15211,2022-06-23,彰化縣,大村鄉,1,7,0.43
15438,2022-06-21,彰化縣,大村鄉,2,6,0.43
16163,2022-06-15,彰化縣,大村鄉,1,4,0.29
16901,2022-06-09,彰化縣,大村鄉,1,3,0.29
17150,2022-06-07,彰化縣,大村鄉,1,2,0.14
18833,2022-05-23,彰化縣,大村鄉,1,1,0.14
