UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
817,2023-06-14,高雄市,田寮區,0,8
818,2023-03-17,高雄市,田寮區,15-19,74
819,2023-03-17,高雄市,田寮區,35-39,86
820,2023-03-16,高雄市,田寮區,25-29,105
821,2023-03-15,高雄市,田寮區,55-59,131
822,2023-03-15,高雄市,田寮區,50-54,112
823,2023-03-13,高雄市,田寮區,70+,325
824,2023-03-12,高雄市,田寮區,30-34,83
825,2023-03-12,高雄市,田寮區,10-14,51
826,2023-03-12,高雄市,田寮區,60-64,105
827,2023-03-11,高雄市,田寮區,45-49,106
828,2023-03-10,高雄市,田寮區,5-9,56
829,2023-03-06,高雄市,田寮區,40-44,78
830,2023-03-01,高雄市,田寮區,1,18
831,2023-02-28,高雄市,田寮區,65-69,101
832,2023-02-26,高雄市,田寮區,20-24,91
833,2022-12-24,高雄市,田寮區,2,17
834,2022-11-28,高雄市,田寮區,4,16
835,2022-10-13,高雄市,田寮區,3,12
