UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4827,2023-06-14,台東縣,成功鎮,20-24,178
4828,2023-06-14,台東縣,成功鎮,40-44,294
4829,2023-03-19,台東縣,成功鎮,65-69,285
4830,2023-03-19,台東縣,成功鎮,15-19,226
4831,2023-03-19,台東縣,成功鎮,45-49,227
4832,2023-03-18,台東縣,成功鎮,55-59,266
4833,2023-03-16,台東縣,成功鎮,60-64,303
4834,2023-03-13,台東縣,成功鎮,70+,651
4835,2023-03-13,台東縣,成功鎮,35-39,209
4836,2023-03-13,台東縣,成功鎮,50-54,229
4837,2023-03-12,台東縣,成功鎮,25-29,202
4838,2023-03-11,台東縣,成功鎮,1,30
4839,2023-03-10,台東縣,成功鎮,30-34,200
4840,2023-03-08,台東縣,成功鎮,10-14,256
4841,2023-03-07,台東縣,成功鎮,5-9,216
4842,2023-03-03,台東縣,成功鎮,3,39
4843,2023-02-05,台東縣,成功鎮,0,21
4844,2023-01-28,台東縣,成功鎮,4,45
4845,2023-01-24,台東縣,成功鎮,2,32
