UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
1085,2023-03-06,台中市,霧峰區,1,40,0.43
1142,2023-03-05,台中市,霧峰區,1,39,0.29
1402,2023-02-28,台中市,霧峰區,1,38,0.14
1928,2023-02-19,台中市,霧峰區,1,37,0.43
2103,2023-02-16,台中市,霧峰區,1,36,0.29
2234,2023-02-14,台中市,霧峰區,1,35,0.14
4016,2023-01-14,台中市,霧峰區,1,34,0.14
4974,2022-12-25,台中市,霧峰區,1,33,0.14
5827,2022-12-02,台中市,霧峰區,1,32,0.43
5945,2022-11-29,台中市,霧峰區,1,31,0.29
6058,2022-11-26,台中市,霧峰區,1,30,0.29
6334,2022-11-20,台中市,霧峰區,1,29,0.14
6806,2022-11-11,台中市,霧峰區,1,28,0.14
7220,2022-11-04,台中市,霧峰區,1,27,0.14
8237,2022-10-20,台中市,霧峰區,1,26,0.29
8655,2022-10-14,台中市,霧峰區,1,25,0.14
9473,2022-10-02,台中市,霧峰區,1,24,0.14
10223,2022-09-19,台中市,霧峰區,2,23,0.29
11094,2022-09-01,台中市,霧峰區,1,21,0.14
11969,2022-08-09,台中市,霧峰區,1,20,0.14
12422,2022-07-30,台中市,霧峰區,1,19,0.14
12815,2022-07-23,台中市,霧峰區,1,18,0.14
13740,2022-07-09,台中市,霧峰區,1,17,0.29
13881,2022-07-07,台中市,霧峰區,1,16,0.14
15000,2022-06-25,台中市,霧峰區,1,15,0.71
15095,2022-06-24,台中市,霧峰區,2,14,0.57
15428,2022-06-21,台中市,霧峰區,1,12,0.29
15543,2022-06-20,台中市,霧峰區,1,11,0.29
16288,2022-06-14,台中市,霧峰區,1,10,0.86
16411,2022-06-13,台中市,霧峰區,3,9,0.71
16656,2022-06-11,台中市,霧峰區,2,6,0.29
17640,2022-06-03,台中市,霧峰區,1,4,0.29
17869,2022-06-01,台中市,霧峰區,1,3,0.14
18916,2022-05-22,台中市,霧峰區,1,2,0.29
19227,2022-05-18,台中市,霧峰區,1,1,0.14
