UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6403,2023-06-14,花蓮縣,瑞穗鄉,45-49,188
6404,2023-06-14,花蓮縣,瑞穗鄉,40-44,175
6405,2023-03-20,花蓮縣,瑞穗鄉,15-19,194
6406,2023-03-19,花蓮縣,瑞穗鄉,35-39,200
6407,2023-03-19,花蓮縣,瑞穗鄉,60-64,212
6408,2023-03-16,花蓮縣,瑞穗鄉,55-59,199
6409,2023-03-16,花蓮縣,瑞穗鄉,70+,511
6410,2023-03-16,花蓮縣,瑞穗鄉,30-34,190
6411,2023-03-13,花蓮縣,瑞穗鄉,0,21
6412,2023-03-10,花蓮縣,瑞穗鄉,5-9,174
6413,2023-03-10,花蓮縣,瑞穗鄉,65-69,229
6414,2023-03-08,花蓮縣,瑞穗鄉,10-14,178
6415,2023-03-06,花蓮縣,瑞穗鄉,25-29,195
6416,2023-02-28,花蓮縣,瑞穗鄉,20-24,172
6417,2023-02-19,花蓮縣,瑞穗鄉,2,33
6418,2023-02-17,花蓮縣,瑞穗鄉,4,37
6419,2023-02-13,花蓮縣,瑞穗鄉,50-54,178
6420,2023-02-08,花蓮縣,瑞穗鄉,3,38
6421,2023-02-07,花蓮縣,瑞穗鄉,1,38
