UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4808,2023-06-14,台東縣,蘭嶼鄉,45-49,110
4809,2023-06-14,台東縣,蘭嶼鄉,40-44,134
4810,2023-06-14,台東縣,蘭嶼鄉,50-54,107
4811,2023-06-14,台東縣,蘭嶼鄉,5-9,88
4812,2023-06-14,台東縣,蘭嶼鄉,65-69,89
4813,2023-06-14,台東縣,蘭嶼鄉,10-14,105
4814,2023-06-14,台東縣,蘭嶼鄉,55-59,99
4815,2023-06-14,台東縣,蘭嶼鄉,20-24,139
4816,2023-06-14,台東縣,蘭嶼鄉,1,16
4817,2023-06-14,台東縣,蘭嶼鄉,0,14
4818,2023-06-14,台東縣,蘭嶼鄉,2,18
4819,2023-06-14,台東縣,蘭嶼鄉,25-29,151
4820,2023-06-14,台東縣,蘭嶼鄉,30-34,114
4821,2023-06-14,台東縣,蘭嶼鄉,35-39,127
4822,2023-06-14,台東縣,蘭嶼鄉,4,22
4823,2023-02-22,台東縣,蘭嶼鄉,15-19,100
4824,2023-02-15,台東縣,蘭嶼鄉,70+,95
4825,2023-02-09,台東縣,蘭嶼鄉,60-64,105
4826,2022-12-22,台東縣,蘭嶼鄉,3,15
