UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3896,2023-03-18,台南市,大內區,55-59,153
3897,2023-03-18,台南市,大內區,50-54,142
3898,2023-03-18,台南市,大內區,15-19,119
3899,2023-03-17,台南市,大內區,60-64,139
3900,2023-03-17,台南市,大內區,30-34,121
3901,2023-03-16,台南市,大內區,25-29,165
3902,2023-03-14,台南市,大內區,70+,321
3903,2023-03-14,台南市,大內區,65-69,113
3904,2023-03-13,台南市,大內區,45-49,118
3905,2023-03-13,台南市,大內區,40-44,184
3906,2023-03-12,台南市,大內區,20-24,136
3907,2023-03-11,台南市,大內區,10-14,119
3908,2023-02-24,台南市,大內區,35-39,145
3909,2023-02-24,台南市,大內區,5-9,125
3910,2023-02-23,台南市,大內區,4,17
3911,2023-02-15,台南市,大內區,1,13
3912,2023-02-13,台南市,大內區,3,20
3913,2023-02-07,台南市,大內區,2,22
3914,2023-01-07,台南市,大內區,0,8
