UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6043,2023-06-14,新竹縣,新埔鎮,1,136
6044,2023-06-14,新竹縣,新埔鎮,25-29,1178
6045,2023-03-20,新竹縣,新埔鎮,0,102
6046,2023-03-19,新竹縣,新埔鎮,40-44,1248
6047,2023-03-19,新竹縣,新埔鎮,50-54,770
6048,2023-03-19,新竹縣,新埔鎮,30-34,1334
6049,2023-03-19,新竹縣,新埔鎮,35-39,1258
6050,2023-03-19,新竹縣,新埔鎮,55-59,808
6051,2023-03-18,新竹縣,新埔鎮,20-24,848
6052,2023-03-18,新竹縣,新埔鎮,70+,1245
6053,2023-03-18,新竹縣,新埔鎮,45-49,1012
6054,2023-03-18,新竹縣,新埔鎮,10-14,730
6055,2023-03-18,新竹縣,新埔鎮,15-19,726
6056,2023-03-17,新竹縣,新埔鎮,5-9,859
6057,2023-03-16,新竹縣,新埔鎮,3,157
6058,2023-03-16,新竹縣,新埔鎮,65-69,656
6059,2023-03-15,新竹縣,新埔鎮,4,163
6060,2023-03-15,新竹縣,新埔鎮,60-64,783
6061,2023-03-14,新竹縣,新埔鎮,2,146
