UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
7352,2023-03-21,金門縣,全區,35-39,2359
7353,2023-03-20,金門縣,全區,10-14,1813
7354,2023-03-20,金門縣,全區,4,324
7355,2023-03-20,金門縣,全區,70+,2126
7356,2023-03-20,金門縣,全區,2,299
7357,2023-03-20,金門縣,全區,5-9,1776
7358,2023-03-20,金門縣,全區,45-49,1792
7359,2023-03-19,金門縣,全區,55-59,1453
7360,2023-03-19,金門縣,全區,20-24,2121
7361,2023-03-19,金門縣,全區,50-54,1469
7362,2023-03-19,金門縣,全區,40-44,2289
7363,2023-03-19,金門縣,全區,30-34,2096
7364,2023-03-19,金門縣,全區,25-29,2038
7365,2023-03-18,金門縣,全區,15-19,1801
7366,2023-03-18,金門縣,全區,65-69,1227
7367,2023-03-18,金門縣,全區,3,316
7368,2023-03-17,金門縣,全區,1,290
7369,2023-03-17,金門縣,全區,0,200
7370,2023-03-16,金門縣,全區,60-64,1246
