UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
5891,2023-06-14,新竹市,北區,25-29,6225
5892,2023-06-14,新竹市,北區,70+,4702
5893,2023-06-14,新竹市,北區,5-9,4772
5894,2023-06-14,新竹市,北區,40-44,7564
5895,2023-06-14,新竹市,北區,4,819
5896,2023-06-14,新竹市,北區,35-39,6579
5897,2023-03-23,新竹市,北區,45-49,5701
5898,2023-03-20,新竹市,北區,3,712
5899,2023-03-20,新竹市,北區,30-34,6156
5900,2023-03-20,新竹市,北區,65-69,2747
5901,2023-03-20,新竹市,北區,10-14,4298
5902,2023-03-20,新竹市,北區,15-19,3902
5903,2023-03-20,新竹市,北區,50-54,4292
5904,2023-03-19,新竹市,北區,20-24,4509
5905,2023-03-19,新竹市,北區,55-59,3491
5906,2023-03-19,新竹市,北區,60-64,3258
5907,2023-03-15,新竹市,北區,2,658
5908,2023-03-15,新竹市,北區,1,725
5909,2023-03-13,新竹市,北區,0,408
