UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
1083,2023-06-14,高雄市,前鎮區,40-44,7449
1084,2023-06-14,高雄市,前鎮區,10-14,3707
1085,2023-06-14,高雄市,前鎮區,25-29,6003
1086,2023-06-14,高雄市,前鎮區,45-49,6169
1087,2023-06-14,高雄市,前鎮區,50-54,5300
1088,2023-06-14,高雄市,前鎮區,70+,6891
1089,2023-03-23,高雄市,前鎮區,65-69,3985
1090,2023-03-20,高雄市,前鎮區,15-19,3822
1091,2023-03-20,高雄市,前鎮區,5-9,3951
1092,2023-03-20,高雄市,前鎮區,35-39,6529
1093,2023-03-20,高雄市,前鎮區,1,589
1094,2023-03-20,高雄市,前鎮區,20-24,4882
1095,2023-03-20,高雄市,前鎮區,30-34,6069
1096,2023-03-19,高雄市,前鎮區,55-59,4648
1097,2023-03-19,高雄市,前鎮區,3,660
1098,2023-03-18,高雄市,前鎮區,60-64,4438
1099,2023-03-18,高雄市,前鎮區,4,640
1100,2023-03-17,高雄市,前鎮區,2,605
1101,2023-03-13,高雄市,前鎮區,0,398
