UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
533,2023-03-18,新北市,平溪區,25-29,38
534,2023-03-14,新北市,平溪區,65-69,64
535,2023-03-14,新北市,平溪區,70+,191
536,2023-03-10,新北市,平溪區,35-39,43
537,2023-03-06,新北市,平溪區,50-54,49
538,2023-03-01,新北市,平溪區,55-59,67
539,2023-02-23,新北市,平溪區,10-14,27
540,2023-02-22,新北市,平溪區,45-49,55
541,2023-02-20,新北市,平溪區,60-64,78
542,2023-02-15,新北市,平溪區,30-34,44
543,2023-02-13,新北市,平溪區,40-44,51
544,2023-01-29,新北市,平溪區,20-24,48
545,2023-01-29,新北市,平溪區,5-9,40
546,2023-01-25,新北市,平溪區,1,7
547,2023-01-20,新北市,平溪區,15-19,51
548,2023-01-16,新北市,平溪區,3,3
549,2023-01-05,新北市,平溪區,2,3
550,2022-05-31,新北市,平溪區,4,3
