UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3934,2023-06-21,桃園市,全區,40-44,112412
3935,2023-06-14,桃園市,全區,70+,59149
3936,2023-06-14,桃園市,全區,30-34,108259
3937,2023-06-14,桃園市,全區,15-19,63464
3938,2023-06-14,桃園市,全區,35-39,107398
3939,2023-06-14,桃園市,全區,45-49,84437
3940,2023-06-14,桃園市,全區,50-54,67612
3941,2023-06-14,桃園市,全區,5-9,67956
3942,2023-06-14,桃園市,全區,0,7492
3943,2023-06-14,桃園市,全區,10-14,60897
3944,2023-06-14,桃園市,全區,2,10635
3945,2023-06-14,桃園市,全區,3,10855
3946,2023-06-14,桃園市,全區,60-64,49424
3947,2023-06-14,桃園市,全區,1,10768
3948,2023-06-14,桃園市,全區,4,11612
3949,2023-06-14,桃園市,全區,55-59,58485
3950,2023-06-14,桃園市,全區,20-24,84368
3951,2023-06-14,桃園市,全區,25-29,108283
3952,2023-06-14,桃園市,全區,65-69,39239
