UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
305,2023-06-14,新北市,坪林區,45-49,61
306,2023-06-14,新北市,坪林區,35-39,79
307,2023-03-17,新北市,坪林區,55-59,72
308,2023-03-16,新北市,坪林區,70+,227
309,2023-03-16,新北市,坪林區,25-29,63
310,2023-03-10,新北市,坪林區,15-19,47
311,2023-02-23,新北市,坪林區,10-14,40
312,2023-02-22,新北市,坪林區,40-44,56
313,2023-02-19,新北市,坪林區,60-64,91
314,2023-02-13,新北市,坪林區,65-69,77
315,2023-02-08,新北市,坪林區,50-54,66
316,2023-01-31,新北市,坪林區,30-34,45
317,2023-01-29,新北市,坪林區,20-24,56
318,2023-01-25,新北市,坪林區,5-9,68
319,2023-01-11,新北市,坪林區,4,19
320,2023-01-06,新北市,坪林區,0,4
321,2023-01-03,新北市,坪林區,1,8
322,2022-12-25,新北市,坪林區,3,11
323,2022-12-15,新北市,坪林區,2,13
