UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4105,2023-06-14,桃園市,平鎮區,60-64,5282
4106,2023-06-14,桃園市,平鎮區,4,1230
4107,2023-06-14,桃園市,平鎮區,20-24,7680
4108,2023-06-14,桃園市,平鎮區,30-34,9870
4109,2023-06-14,桃園市,平鎮區,35-39,10477
4110,2023-06-14,桃園市,平鎮區,45-49,8302
4111,2023-06-14,桃園市,平鎮區,55-59,5731
4112,2023-06-14,桃園市,平鎮區,10-14,6313
4113,2023-06-14,桃園市,平鎮區,3,1178
4114,2023-06-14,桃園市,平鎮區,50-54,6438
4115,2023-05-16,桃園市,平鎮區,65-69,4290
4116,2023-03-20,桃園市,平鎮區,70+,5907
4117,2023-03-20,桃園市,平鎮區,40-44,11390
4118,2023-03-20,桃園市,平鎮區,25-29,9701
4119,2023-03-20,桃園市,平鎮區,15-19,6315
4120,2023-03-20,桃園市,平鎮區,0,779
4121,2023-03-19,桃園市,平鎮區,5-9,7241
4122,2023-03-18,桃園市,平鎮區,1,1118
4123,2023-03-18,桃園市,平鎮區,2,1109
