UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
716,2023-03-14,新竹市,香山區,1,42,0.29
939,2023-03-09,新竹市,香山區,1,41,0.43
1194,2023-03-04,新竹市,香山區,2,40,0.29
1641,2023-02-24,新竹市,香山區,1,38,0.29
1697,2023-02-23,新竹市,香山區,1,37,0.14
2231,2023-02-14,新竹市,香山區,1,36,0.14
2763,2023-02-06,新竹市,香山區,1,35,0.14
3252,2023-01-29,新竹市,香山區,1,34,0.14
4300,2023-01-08,新竹市,香山區,1,33,0.14
5077,2022-12-22,新竹市,香山區,1,32,0.14
5606,2022-12-08,新竹市,香山區,1,31,0.14
6685,2022-11-13,新竹市,香山區,1,30,0.29
6745,2022-11-12,新竹市,香山區,1,29,0.14
8653,2022-10-14,新竹市,香山區,1,28,0.14
9832,2022-09-26,新竹市,香山區,1,27,0.29
10070,2022-09-22,新竹市,香山區,1,26,0.29
10326,2022-09-17,新竹市,香山區,1,25,0.43
10503,2022-09-14,新竹市,香山區,1,24,0.29
10655,2022-09-11,新竹市,香山區,1,23,0.14
11022,2022-09-03,新竹市,香山區,1,22,0.29
11060,2022-09-02,新竹市,香山區,1,21,0.14
12012,2022-08-08,新竹市,香山區,1,20,0.14
12923,2022-07-21,新竹市,香山區,1,19,0.29
13172,2022-07-17,新竹市,香山區,1,18,0.14
13668,2022-07-10,新竹市,香山區,1,17,0.71
13964,2022-07-06,新竹市,香山區,2,16,0.71
14046,2022-07-05,新竹市,香山區,1,14,0.43
14138,2022-07-04,新竹市,香山區,1,13,0.43
14411,2022-07-01,新竹市,香山區,1,12,0.43
14700,2022-06-28,新竹市,香山區,1,11,0.43
14794,2022-06-27,新竹市,香山區,1,10,0.29
15310,2022-06-22,新竹市,香山區,1,9,0.29
15759,2022-06-18,新竹市,香山區,1,8,0.43
16146,2022-06-15,新竹市,香山區,2,7,0.43
16774,2022-06-10,新竹市,香山區,1,5,0.29
17139,2022-06-07,新竹市,香山區,1,4,0.29
17741,2022-06-02,新竹市,香山區,1,3,0.29
18444,2022-05-27,新竹市,香山區,1,2,0.14
19282,2022-05-17,新竹市,香山區,1,1,0.14
