UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
844,2023-03-11,基隆市,七堵區,1,40,0.29
1136,2023-03-05,基隆市,七堵區,1,39,0.14
1813,2023-02-21,基隆市,七堵區,1,38,0.29
2094,2023-02-16,基隆市,七堵區,1,37,0.29
2415,2023-02-11,基隆市,七堵區,1,36,0.14
2996,2023-02-02,基隆市,七堵區,1,35,0.14
3700,2023-01-20,基隆市,七堵區,1,34,0.14
4099,2023-01-12,基隆市,七堵區,1,33,0.43
4200,2023-01-10,基隆市,七堵區,1,32,0.29
4294,2023-01-08,基隆市,七堵區,1,31,0.14
4931,2022-12-26,基隆市,七堵區,1,30,0.14
5511,2022-12-10,基隆市,七堵區,1,29,0.14
7154,2022-11-05,基隆市,七堵區,1,28,0.43
7213,2022-11-04,基隆市,七堵區,1,27,0.29
7327,2022-11-02,基隆市,七堵區,1,26,0.29
7717,2022-10-27,基隆市,七堵區,1,25,0.14
8358,2022-10-18,基隆市,七堵區,1,24,0.14
9327,2022-10-04,基隆市,七堵區,1,23,0.43
9392,2022-10-03,基隆市,七堵區,1,22,0.29
9463,2022-10-02,基隆市,七堵區,1,21,0.14
9995,2022-09-23,基隆市,七堵區,1,20,0.14
11565,2022-08-20,基隆市,七堵區,1,19,0.29
11733,2022-08-15,基隆市,七堵區,1,18,0.14
12369,2022-07-31,基隆市,七堵區,1,17,0.14
12863,2022-07-22,基隆市,七堵區,1,16,0.14
13731,2022-07-09,基隆市,七堵區,1,15,0.14
14597,2022-06-29,基隆市,七堵區,1,14,0.14
15875,2022-06-17,基隆市,七堵區,1,13,0.57
16012,2022-06-16,基隆市,七堵區,2,12,0.57
16634,2022-06-11,基隆市,七堵區,1,10,0.57
16763,2022-06-10,基隆市,七堵區,1,9,0.43
17125,2022-06-07,基隆市,七堵區,1,8,0.29
17256,2022-06-06,基隆市,七堵區,1,7,0.14
18229,2022-05-29,基隆市,七堵區,1,6,0.43
18526,2022-05-26,基隆市,七堵區,1,5,0.29
18632,2022-05-25,基隆市,七堵區,1,4,0.14
19209,2022-05-18,基隆市,七堵區,1,3,0.14
19586,2022-05-11,基隆市,七堵區,2,2,0.29
