UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6820,2023-03-20,嘉義縣,民雄鄉,70+,1992
6821,2023-03-20,嘉義縣,民雄鄉,60-64,1450
6822,2023-03-20,嘉義縣,民雄鄉,35-39,2307
6823,2023-03-20,嘉義縣,民雄鄉,4,268
6824,2023-03-19,嘉義縣,民雄鄉,25-29,2673
6825,2023-03-19,嘉義縣,民雄鄉,30-34,2302
6826,2023-03-19,嘉義縣,民雄鄉,20-24,3534
6827,2023-03-19,嘉義縣,民雄鄉,40-44,2318
6828,2023-03-19,嘉義縣,民雄鄉,10-14,1565
6829,2023-03-19,嘉義縣,民雄鄉,15-19,2166
6830,2023-03-19,嘉義縣,民雄鄉,45-49,1919
6831,2023-03-19,嘉義縣,民雄鄉,65-69,1128
6832,2023-03-18,嘉義縣,民雄鄉,50-54,1723
6833,2023-03-18,嘉義縣,民雄鄉,5-9,1543
6834,2023-03-18,嘉義縣,民雄鄉,55-59,1638
6835,2023-03-17,嘉義縣,民雄鄉,3,287
6836,2023-03-16,嘉義縣,民雄鄉,2,260
6837,2023-03-15,嘉義縣,民雄鄉,0,185
6838,2023-03-07,嘉義縣,民雄鄉,1,278
