UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
7390,2023-03-20,金門縣,金城鎮,35-39,664
7391,2023-03-19,金門縣,金城鎮,30-34,546
7392,2023-03-19,金門縣,金城鎮,25-29,470
7393,2023-03-18,金門縣,金城鎮,15-19,486
7394,2023-03-18,金門縣,金城鎮,55-59,459
7395,2023-03-18,金門縣,金城鎮,40-44,662
7396,2023-03-18,金門縣,金城鎮,4,91
7397,2023-03-18,金門縣,金城鎮,70+,681
7398,2023-03-18,金門縣,金城鎮,45-49,531
7399,2023-03-18,金門縣,金城鎮,2,83
7400,2023-03-17,金門縣,金城鎮,1,82
7401,2023-03-17,金門縣,金城鎮,65-69,441
7402,2023-03-17,金門縣,金城鎮,20-24,414
7403,2023-03-17,金門縣,金城鎮,0,47
7404,2023-03-16,金門縣,金城鎮,10-14,524
7405,2023-03-16,金門縣,金城鎮,60-64,394
7406,2023-03-15,金門縣,金城鎮,50-54,422
7407,2023-03-15,金門縣,金城鎮,5-9,513
7408,2023-03-13,金門縣,金城鎮,3,74
