UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4219,2023-06-14,台中市,豐原區,50-54,3709
4220,2023-06-14,台中市,豐原區,35-39,6015
4221,2023-06-14,台中市,豐原區,20-24,4309
4222,2023-03-21,台中市,豐原區,30-34,5676
4223,2023-03-20,台中市,豐原區,70+,4803
4224,2023-03-20,台中市,豐原區,45-49,4565
4225,2023-03-20,台中市,豐原區,55-59,3619
4226,2023-03-20,台中市,豐原區,40-44,6144
4227,2023-03-20,台中市,豐原區,10-14,3932
4228,2023-03-20,台中市,豐原區,25-29,5694
4229,2023-03-19,台中市,豐原區,65-69,2803
4230,2023-03-19,台中市,豐原區,5-9,4161
4231,2023-03-19,台中市,豐原區,15-19,3752
4232,2023-03-19,台中市,豐原區,60-64,3255
4233,2023-03-19,台中市,豐原區,2,651
4234,2023-03-18,台中市,豐原區,0,431
4235,2023-03-18,台中市,豐原區,4,715
4236,2023-03-15,台中市,豐原區,3,679
4237,2023-03-10,台中市,豐原區,1,649
