UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4979,2023-03-18,台東縣,綠島鄉,55-59,46
4980,2023-03-14,台東縣,綠島鄉,65-69,31
4981,2023-03-13,台東縣,綠島鄉,40-44,74
4982,2023-03-06,台東縣,綠島鄉,15-19,41
4983,2023-03-06,台東縣,綠島鄉,5-9,38
4984,2023-03-06,台東縣,綠島鄉,70+,65
4985,2023-03-05,台東縣,綠島鄉,30-34,118
4986,2023-03-04,台東縣,綠島鄉,10-14,37
4987,2023-02-25,台東縣,綠島鄉,60-64,32
4988,2023-02-25,台東縣,綠島鄉,45-49,61
4989,2023-02-17,台東縣,綠島鄉,35-39,69
4990,2023-02-13,台東縣,綠島鄉,50-54,51
4991,2023-02-13,台東縣,綠島鄉,3,7
4992,2023-02-11,台東縣,綠島鄉,25-29,156
4993,2023-02-04,台東縣,綠島鄉,20-24,143
4994,2022-12-13,台東縣,綠島鄉,1,7
4995,2022-08-21,台東縣,綠島鄉,4,6
4996,2022-07-31,台東縣,綠島鄉,0,7
4997,2022-06-29,台東縣,綠島鄉,2,3
