UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3250,2023-06-14,台南市,東區,55-59,4349
3251,2023-06-14,台南市,東區,30-34,5442
3252,2023-06-14,台南市,東區,25-29,6423
3253,2023-06-07,台南市,東區,70+,5417
3254,2023-03-21,台南市,東區,35-39,5623
3255,2023-03-20,台南市,東區,60-64,3680
3256,2023-03-20,台南市,東區,10-14,4194
3257,2023-03-20,台南市,東區,40-44,6501
3258,2023-03-20,台南市,東區,45-49,5530
3259,2023-03-20,台南市,東區,5-9,3990
3260,2023-03-20,台南市,東區,65-69,3126
3261,2023-03-20,台南市,東區,20-24,6307
3262,2023-03-19,台南市,東區,15-19,4208
3263,2023-03-19,台南市,東區,4,613
3264,2023-03-19,台南市,東區,50-54,4761
3265,2023-03-18,台南市,東區,0,322
3266,2023-03-18,台南市,東區,3,519
3267,2023-03-16,台南市,東區,1,516
3268,2023-03-16,台南市,東區,2,493
