UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
4675,2023-03-21,台中市,東勢區,40-44,1229
4676,2023-03-20,台中市,東勢區,25-29,1182
4677,2023-03-19,台中市,東勢區,20-24,1033
4678,2023-03-19,台中市,東勢區,45-49,992
4679,2023-03-18,台中市,東勢區,70+,1826
4680,2023-03-18,台中市,東勢區,35-39,1262
4681,2023-03-18,台中市,東勢區,15-19,960
4682,2023-03-18,台中市,東勢區,50-54,930
4683,2023-03-17,台中市,東勢區,2,170
4684,2023-03-17,台中市,東勢區,55-59,917
4685,2023-03-17,台中市,東勢區,65-69,866
4686,2023-03-17,台中市,東勢區,60-64,937
4687,2023-03-17,台中市,東勢區,5-9,981
4688,2023-03-17,台中市,東勢區,4,163
4689,2023-03-14,台中市,東勢區,30-34,1088
4690,2023-03-11,台中市,東勢區,10-14,852
4691,2023-03-11,台中市,東勢區,0,120
4692,2023-03-03,台中市,東勢區,1,128
4693,2023-02-27,台中市,東勢區,3,147
