UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
988,2023-06-14,高雄市,左營區,35-39,6611
989,2023-06-14,高雄市,左營區,40-44,7887
990,2023-06-14,高雄市,左營區,30-34,6582
991,2023-06-14,高雄市,左營區,10-14,4547
992,2023-06-14,高雄市,左營區,45-49,7543
993,2023-06-14,高雄市,左營區,65-69,3330
994,2023-03-23,高雄市,左營區,20-24,6116
995,2023-03-22,高雄市,左營區,1,673
996,2023-03-21,高雄市,左營區,70+,5760
997,2023-03-21,高雄市,左營區,50-54,7084
998,2023-03-20,高雄市,左營區,25-29,6956
999,2023-03-20,高雄市,左營區,55-59,5410
1000,2023-03-20,高雄市,左營區,5-9,4541
1001,2023-03-20,高雄市,左營區,60-64,4108
1002,2023-03-20,高雄市,左營區,15-19,4965
1003,2023-03-19,高雄市,左營區,0,454
1004,2023-03-17,高雄市,左營區,4,703
1005,2023-03-15,高雄市,左營區,2,629
1006,2023-03-13,高雄市,左營區,3,690
