UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
3197,2023-01-30,彰化縣,大城鄉,1,15,0.14
6341,2022-11-20,彰化縣,大城鄉,1,14,0.29
6444,2022-11-18,彰化縣,大城鄉,1,13,0.14
9135,2022-10-07,彰化縣,大城鄉,1,12,0.14
10084,2022-09-22,彰化縣,大城鄉,1,11,0.14
10460,2022-09-15,彰化縣,大城鄉,1,10,0.29
10664,2022-09-11,彰化縣,大城鄉,1,9,0.14
11142,2022-08-31,彰化縣,大城鄉,1,8,0.14
11824,2022-08-13,彰化縣,大城鄉,1,7,0.14
12600,2022-07-27,彰化縣,大城鄉,1,6,0.14
13332,2022-07-15,彰化縣,大城鄉,1,5,0.14
14535,2022-06-30,彰化縣,大城鄉,1,4,0.14
16315,2022-06-14,彰化縣,大城鄉,1,3,0.14
17768,2022-06-02,彰化縣,大城鄉,2,2,0.29
