UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
6365,2023-06-14,花蓮縣,花蓮市,65-69,2364
6366,2023-03-22,花蓮縣,花蓮市,40-44,4140
6367,2023-03-21,花蓮縣,花蓮市,35-39,3717
6368,2023-03-21,花蓮縣,花蓮市,15-19,2712
6369,2023-03-20,花蓮縣,花蓮市,55-59,2672
6370,2023-03-20,花蓮縣,花蓮市,70+,4100
6371,2023-03-20,花蓮縣,花蓮市,10-14,2387
6372,2023-03-20,花蓮縣,花蓮市,20-24,3612
6373,2023-03-20,花蓮縣,花蓮市,25-29,3969
6374,2023-03-20,花蓮縣,花蓮市,50-54,3142
6375,2023-03-20,花蓮縣,花蓮市,5-9,2484
6376,2023-03-20,花蓮縣,花蓮市,30-34,3683
6377,2023-03-19,花蓮縣,花蓮市,45-49,3570
6378,2023-03-18,花蓮縣,花蓮市,3,450
6379,2023-03-18,花蓮縣,花蓮市,4,438
6380,2023-03-18,花蓮縣,花蓮市,60-64,2676
6381,2023-03-15,花蓮縣,花蓮市,0,288
6382,2023-03-15,花蓮縣,花蓮市,2,390
6383,2023-03-14,花蓮縣,花蓮市,1,361
