UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
2984,2023-03-22,苗栗縣,通霄鎮,70+,1285
2985,2023-03-20,苗栗縣,通霄鎮,35-39,763
2986,2023-03-20,苗栗縣,通霄鎮,45-49,614
2987,2023-03-20,苗栗縣,通霄鎮,25-29,817
2988,2023-03-19,苗栗縣,通霄鎮,40-44,786
2989,2023-03-19,苗栗縣,通霄鎮,20-24,699
2990,2023-03-19,苗栗縣,通霄鎮,65-69,570
2991,2023-03-19,苗栗縣,通霄鎮,10-14,465
2992,2023-03-19,苗栗縣,通霄鎮,55-59,682
2993,2023-03-19,苗栗縣,通霄鎮,60-64,670
2994,2023-03-18,苗栗縣,通霄鎮,50-54,668
2995,2023-03-17,苗栗縣,通霄鎮,30-34,787
2996,2023-03-17,苗栗縣,通霄鎮,2,92
2997,2023-03-16,苗栗縣,通霄鎮,5-9,591
2998,2023-03-14,苗栗縣,通霄鎮,15-19,629
2999,2023-03-13,苗栗縣,通霄鎮,4,97
3000,2023-03-12,苗栗縣,通霄鎮,1,81
3001,2023-03-08,苗栗縣,通霄鎮,3,84
3002,2023-03-07,苗栗縣,通霄鎮,0,64
