UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
3706,2023-03-20,台南市,學甲區,5-9,371
3707,2023-03-18,台南市,學甲區,30-34,574
3708,2023-03-18,台南市,學甲區,35-39,658
3709,2023-03-18,台南市,學甲區,4,50
3710,2023-03-18,台南市,學甲區,25-29,564
3711,2023-03-18,台南市,學甲區,50-54,411
3712,2023-03-17,台南市,學甲區,2,75
3713,2023-03-17,台南市,學甲區,20-24,413
3714,2023-03-16,台南市,學甲區,65-69,333
3715,2023-03-16,台南市,學甲區,55-59,429
3716,2023-03-15,台南市,學甲區,40-44,643
3717,2023-03-15,台南市,學甲區,3,69
3718,2023-03-15,台南市,學甲區,10-14,379
3719,2023-03-14,台南市,學甲區,15-19,390
3720,2023-03-14,台南市,學甲區,60-64,485
3721,2023-03-13,台南市,學甲區,70+,622
3722,2023-03-05,台南市,學甲區,45-49,420
3723,2023-02-25,台南市,學甲區,0,40
3724,2023-02-11,台南市,學甲區,1,62
