UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
20,2023-09-07,新北市,全區,65-69,91553
21,2023-09-07,新北市,全區,70+,137661
22,2023-07-25,新北市,全區,60-64,107416
23,2023-07-25,新北市,全區,40-44,213279
24,2023-07-25,新北市,全區,50-54,132364
25,2023-07-25,新北市,全區,30-34,190941
26,2023-07-20,新北市,全區,25-29,195354
27,2023-06-14,新北市,全區,0,11939
28,2023-06-14,新北市,全區,10-14,105184
29,2023-06-14,新北市,全區,55-59,119888
30,2023-06-14,新北市,全區,3,17841
31,2023-06-14,新北市,全區,15-19,105084
32,2023-06-14,新北市,全區,45-49,166203
33,2023-06-14,新北市,全區,5-9,114940
34,2023-06-14,新北市,全區,35-39,196052
35,2023-06-14,新北市,全區,2,17282
36,2023-06-14,新北市,全區,1,16768
37,2023-06-14,新北市,全區,20-24,148906
38,2023-06-14,新北市,全區,4,19190
