UID,最後統計日期,縣市,鄉鎮,年齡層,累計確診人數
646,2023-06-16,高雄市,鳥松區,65-69,1029
647,2023-06-14,高雄市,鳥松區,5-9,940
648,2023-03-20,高雄市,鳥松區,20-24,1209
649,2023-03-20,高雄市,鳥松區,30-34,1481
650,2023-03-20,高雄市,鳥松區,25-29,1477
651,2023-03-20,高雄市,鳥松區,35-39,1473
652,2023-03-20,高雄市,鳥松區,40-44,1575
653,2023-03-19,高雄市,鳥松區,45-49,1285
654,2023-03-19,高雄市,鳥松區,60-64,1190
655,2023-03-18,高雄市,鳥松區,1,169
656,2023-03-18,高雄市,鳥松區,70+,1461
657,2023-03-18,高雄市,鳥松區,10-14,755
658,2023-03-18,高雄市,鳥松區,50-54,1179
659,2023-03-17,高雄市,鳥松區,3,156
660,2023-03-17,高雄市,鳥松區,55-59,1161
661,2023-03-17,高雄市,鳥松區,15-19,905
662,2023-03-16,高雄市,鳥松區,2,186
663,2023-03-13,高雄市,鳥松區,4,157
664,2023-03-12,高雄市,鳥松區,0,130
