UID,個案死亡日,縣市別,區域,新增死亡人數,累計死亡人數,七天移動平均新增死亡人數
517,2023-03-19,嘉義縣,布袋鎮,1,17,0.14
3313,2023-01-28,嘉義縣,布袋鎮,1,16,0.14
6292,2022-11-21,嘉義縣,布袋鎮,1,15,0.14
6821,2022-11-11,嘉義縣,布袋鎮,1,14,0.14
7602,2022-10-29,嘉義縣,布袋鎮,1,13,0.14
9194,2022-10-06,嘉義縣,布袋鎮,1,12,0.43
9266,2022-10-05,嘉義縣,布袋鎮,1,11,0.29
9483,2022-10-02,嘉義縣,布袋鎮,1,10,0.14
11575,2022-08-20,嘉義縣,布袋鎮,1,9,0.29
11706,2022-08-16,嘉義縣,布袋鎮,1,8,0.14
12335,2022-08-01,嘉義縣,布袋鎮,1,7,0.29
12661,2022-07-26,嘉義縣,布袋鎮,1,6,0.14
13538,2022-07-12,嘉義縣,布袋鎮,1,5,0.29
13983,2022-07-06,嘉義縣,布袋鎮,1,4,0.14
16918,2022-06-09,嘉義縣,布袋鎮,1,3,0.14
18020,2022-05-31,嘉義縣,布袋鎮,1,2,0.29
18261,2022-05-29,嘉義縣,布袋鎮,1,1,0.14
